energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization,band_gap,sgr,num_sites,cell_volume,weight,mp_id,formula,URL,tsne_cry_0,tsne_cry_1,tsne_xrd_0,tsne_xrd_1
-4.898759388999999,-48.98759389,5.598935124362283,-0.16142029800000018,2.99470705,0.0,148,10,300.99204067892026,1014.8722,mp-541449,CrGeTe3,https://materialsproject.org/materials/mp-541449,16.893657930590773,11.168339700185658,-7.283804039310842,-22.514837643408022
-5.078542263,-50.78542263,5.007806383718786,-0.18068898000000005,2.9999999,0.5246000000000004,148,10,306.97391584331933,925.7632,mp-3779,CrSiTe3,https://materialsproject.org/materials/mp-3779,1.220757173434845,-0.5672118191471771,-7.279785306356658,-22.43490132905055
-3.190201816666667,-38.2824218,5.3745746271791175,-0.2898670291666671,0.0,0.7904999999999998,15,12,327.18501675445424,1058.9816,mp-28900,Cd2As3Br,https://materialsproject.org/materials/mp-28900,17.133153256702816,11.155240649402623,-2.9565010601258015,-17.134155590837544
-5.242663682,-78.63995523,6.476455322254047,-0.1770627959999994,11.3378203,0.0,44,15,363.93462043217943,1419.4224,mp-675546,Cr4Cu3Te8,https://materialsproject.org/materials/mp-675546,17.61069016075855,10.932271872280653,-21.32394446102453,-73.654846922029
-4.89518388375,-156.64588428,5.937552946774981,-0.1291965712499996,3.004877525,0.17140000000000022,14,32,972.785799081624,3478.3688,mp-540922,CrTe3,https://materialsproject.org/materials/mp-540922,15.871269786246488,2.659884321552506,-2.8732095757636036,-21.960164817031078
-4.139158348571429,-115.89643376,3.8686430744340257,-0.9117319584821424,0.000500375,2.125,62,28,673.9526079761491,1570.1419999999996,mp-1192582,Mg2SiSe4,https://materialsproject.org/materials/mp-1192582,-2.0609824886517454,-3.7150681829844063,8.406659634258867,-53.66041133259942
-3.7017923595454554,-81.43943191,5.396807569986957,-0.3635372237784089,4.5e-07,0.4323999999999999,9,22,610.3151789784772,1983.5448,mp-505607,In2Ag2GeSe6,https://materialsproject.org/materials/mp-505607,16.237349419677898,11.85772204528232,-9.788150685968061,-15.280518727869945
-5.346585057857141,-74.85219081,6.4163756143410815,-0.21196212785714252,5.3626265,0.0,227,14,350.8968038876053,1355.8764,mp-22625,Cr2CuTe4,https://materialsproject.org/materials/mp-22625,17.889003995994123,10.872424309222868,-21.298741151146565,-73.46069329301461
-2.800798536111111,-151.24312095,5.714368288625092,-0.08845012851851823,3.065e-05,0.0,223,54,1544.4917865849093,5315.018,mp-1214704,Ba4Cd11Ge12,https://materialsproject.org/materials/mp-1214704,16.459069425631426,11.563252396026328,14.445246889431354,-46.85657129899529
-4.6051627716666665,-55.26195326,4.65251926418271,-1.4211462278313576,0.0,2.1117,63,12,374.1151676170937,1048.2006038,mp-574620,CsYZnSe3,https://materialsproject.org/materials/mp-574620,10.13479872358485,0.9014034749576022,-4.129263143614291,-20.69772094323937
-3.846097905,-53.84537067,6.453189855245969,-0.3575795767187501,0.0,0.2283999999999997,3,14,338.7029438357364,1316.2679999999998,mp-1228010,BaCu6Te6S,https://materialsproject.org/materials/mp-1228010,16.27823970202913,11.817788100036873,14.443277619539526,-46.90718406753177
-5.405220929411764,-275.6662674,4.09399517133066,-1.424932804607843,0.9998925999999999,0.02950000000000008,160,51,1417.8904207173828,3495.754328,mp-1219646,Sc19(RuBr7)4,https://materialsproject.org/materials/mp-1219646,16.928069879710247,2.6208636374436933,-1.4858302162668668,-17.29810574803473
-3.783653760714286,-52.97115265,6.5604709181327685,-0.2933439413281249,0.0,0.2363999999999997,3,14,345.03397814432776,1363.1629999999998,mp-1228039,BaCu6Te6Se,https://materialsproject.org/materials/mp-1228039,16.27268155405014,11.817665645846159,14.469589326757855,-46.90694146321308
-5.038373707777779,-45.34536337,5.195967250284644,-0.4528501244039352,9.912237300000001,0.0,166,9,234.67312903525232,734.3120899999999,mp-1222074,Mn2In2Se5,https://materialsproject.org/materials/mp-1222074,17.012519757162377,11.239020651263829,-8.52558322193048,-15.162763054252435
-3.59799355875,-28.78394847,5.390145613069638,-0.4773146847135417,1.025e-06,1.0457999999999994,12,8,238.78830531991628,775.112,mp-21405,InSe,https://materialsproject.org/materials/mp-21405,15.866894970326257,12.205101386031927,-8.937856675790325,-14.918897457167086
-3.98071241,-95.53709784,4.738505992177206,-0.4322420149999999,3.0000056,1.0587,151,24,909.8197223181637,2596.2570600000004,mp-1213805,CrI3,https://materialsproject.org/materials/mp-1213805,1.1725655943022348,-0.4754294480114554,-19.421815522473107,-15.977319118643827
-3.83309099590909,-84.32800191,5.288208087291256,-0.4218748637784092,0.0,0.4724999999999997,9,22,594.8677799259931,1894.4358,mp-640614,In2Si(AgSe3)2,https://materialsproject.org/materials/mp-640614,16.245003693655327,11.838095312813678,-9.82898579463536,-15.284656739595576
-3.807791985,-15.23116794,5.2757998627262905,-0.6804497395312503,1.01e-05,0.4255,160,4,90.27436782985428,286.8162,mp-1097000,InAgS2,https://materialsproject.org/materials/mp-1097000,17.911664775120187,10.193544849723413,-8.427708141791287,-15.354486527343418
-2.924891448888889,-105.29609216,4.67563963292594,-0.8431952655627397,0.0,1.4123,62,36,1170.5764832346456,3296.0344,mp-16818,Rb2Cd3Se4,https://materialsproject.org/materials/mp-16818,10.379233603883971,2.232494382320688,-31.83210065587462,-31.92475300212339
-3.1631883763636366,-69.59014428,5.322976413899611,-0.5069447315056821,0.0,0.7534000000000001,9,22,621.4455293240953,1992.088,mp-18163,Cd4GeSe6,https://materialsproject.org/materials/mp-18163,16.210425034330086,11.902870457121976,-9.766549327317668,-15.273136385361074
