energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization,band_gap,sgr,mp_id,formula,URL,cell_volume
-5.684820185,-22.73928074,4.931482516987247,-1.7856208418750017,0.0,0.6652,166,mp-22526,LiCoO2,https://materialsproject.org/materials/mp-22526,32.955998241784926
-4.8363081625,-19.34523265,4.317387266422593,-1.342543284375,1.0,0.3160000000000003,8,mp-25587,LiNiO2,https://materialsproject.org/materials/mp-25587,37.5513546030501
-5.216569659999998,-26.082848300000002,3.77288080363793,-1.182910050948,3.0000002999999995,0.0,164,mp-24105,Co(HO)2,https://materialsproject.org/materials/mp-24105,40.90868043690038
-5.9843264275,-23.93730571,4.358311748649456,-1.9624179518750005,5.0000002,0.08809999999999985,123,mp-1222302,LiFeO2,https://materialsproject.org/materials/mp-1222302,36.113492993557614
-4.7003487925,-18.80139517,3.6022842902368795,-1.206583914375,1.0,0.5773000000000001,44,mp-25316,LiNiO2,https://materialsproject.org/materials/mp-25316,45.00581496011438
-4.7372547119999995,-23.68627356,3.5821565274719256,-1.5606482795000003,0.0,2.9545000000000003,71,mp-19183,Li2NiO2,https://materialsproject.org/materials/mp-19183,48.47625734527004
-7.4174429725,-29.66977189,4.784565492813567,-0.7503108236899987,2.9999702999999998,0.0,166,mp-1247154,MgMnN2,https://materialsproject.org/materials/mp-1247154,37.2245953120769
-0.6917045999999999,-2.7668183999999996,0.19204473733337407,0.9915390125,0.0,0.6013999999999999,71,mp-1096283,Li2CaCd,https://materialsproject.org/materials/mp-1096283,1438.547832447319
-4.57552803,-13.72658409,4.6270864528279745,-0.5531657425000004,0.0,1.5217999999999998,166,mp-25210,NiO2,https://materialsproject.org/materials/mp-25210,32.54703370226544
-5.663696715,-22.65478686,4.081997414565212,-2.343254503735001,4.0,0.0,123,mp-775022,LiFeOF,https://materialsproject.org/materials/mp-775022,39.77803173365604
-6.7090591733333325,-20.12717752,4.566347980326988,-1.3986493428199995,2.9999999,0.0,123,mp-1221542,MnO2,https://materialsproject.org/materials/mp-1221542,31.614328509101334
-5.3567902940000005,-26.78395147,3.6127272873473055,-1.323130684948001,3.0000001,2.4779,5,mp-625939,Co(HO)2,https://materialsproject.org/materials/mp-625939,42.722177138332746
-5.157631832,-25.78815916,3.4218872627460746,-1.1239722229479994,2.9999998,2.2636,156,mp-625943,Co(HO)2,https://materialsproject.org/materials/mp-625943,45.104810086197524
-4.9054136900000005,-24.52706845,3.779132080596805,-1.6318000995,0.9981527,0.0,12,mp-1239022,Li2CuO2,https://materialsproject.org/materials/mp-1239022,48.081800145385905
-5.681710306666666,-17.04513092,4.4399989831628215,-1.1187687324999989,1.0000001,1.1238,166,mp-1062939,CoO2,https://materialsproject.org/materials/mp-1062939,34.008144653903294
-5.2395381725,-20.95815269,4.379000011071384,-1.4827316104999992,4.0000001,0.9700000000000002,160,mp-1221066,NaCoO2,https://materialsproject.org/materials/mp-1221066,43.19971148991479
-4.144400986666667,-12.43320296,3.3082280552030965,-0.12203869916666694,2.0000001,0.2025,71,mp-634706,NiO2,https://materialsproject.org/materials/mp-634706,45.52223613684412
-6.8950273425,-27.58010937,4.36973204600437,-2.5111362296149995,5.0000005,1.7532999999999994,166,mp-1080243,MgMnO2,https://materialsproject.org/materials/mp-1080243,42.272941351869804
-4.4805752875,-17.92230115,4.061968063215463,-2.268483990595,0.0,1.8469,166,mp-753098,LiCuF2,https://materialsproject.org/materials/mp-753098,44.34835353983589
-4.8989723079999985,-24.49486154,3.778451904731483,-1.189660270948,1.9999997,3.1137,5,mp-625074,Ni(HO)2,https://materialsproject.org/materials/mp-625074,40.74297888261287
-7.22329803,-21.66989409,5.153052943080564,-1.8644532825,2.0,0.0030000000000001137,225,mp-1009555,CrO2,https://materialsproject.org/materials/mp-1009555,27.066830508346158
-5.61224985,-22.448999399999998,4.880569505942435,-1.3801095040300009,0.0,0.0,166,mp-27913,CoHO2,https://materialsproject.org/materials/mp-27913,31.281155040754182
-2.5740072575,-10.29602903,2.029375490956098,-0.12346011487499985,9.63e-05,0.0,71,mp-1014873,NaLi2As,https://materialsproject.org/materials/mp-1014873,91.47506458507466
-4.856122765,-19.42449106,4.661128960445373,-1.3623578868750004,1.0,0.0,166,mp-25411,LiNiO2,https://materialsproject.org/materials/mp-25411,34.78207566791651
-5.151829084,-25.75914542,3.5817519664565425,-1.6508750795000005,1.0,0.8842000000000003,71,mp-755133,Li2CoO2,https://materialsproject.org/materials/mp-755133,48.59290432889792
-4.9625752,-19.8503008,4.380980254394717,-1.3475513743749996,1.9999818999999999,0.0,156,mp-754912,LiCuO2,https://materialsproject.org/materials/mp-754912,38.84556927069385
-8.065767406666668,-24.19730222,5.064064789878653,0.4481153384133343,1.0475796999999998,0.0,225,mp-1014264,CrN2,https://materialsproject.org/materials/mp-1014264,26.23562371998475
-5.04870458,-10.09740916,3.4445141575474345,0.5718148300000001,3.8265572,0.0,221,mp-973060,MgCr,https://materialsproject.org/materials/mp-973060,36.7834038560485
-4.9010871940000005,-24.50543597,3.8606055523583063,-1.1917751569480004,2.0,3.1594,12,mp-1180084,Ni(HO)2,https://materialsproject.org/materials/mp-1180084,39.87596869859016
-5.33588983,-26.67944915,3.485272160326933,-1.3022302209480003,2.9999999,2.3773,1,mp-626708,Co(HO)2,https://materialsproject.org/materials/mp-626708,44.28451151661622
-4.90463132,-24.523156600000004,3.864830078591959,-1.1953192829480002,2.0000004000000002,3.1318,164,mp-27912,Ni(HO)2,https://materialsproject.org/materials/mp-27912,39.83238151042563
