energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization,band_gap,sgr,num_sites,cell_volume,weight,mp_id,formula,URL,tsne_cry_0,tsne_cry_1,tsne_xrd_0,tsne_xrd_1
-5.528091175,-409.07874695,6.52906163123588,-1.9874769651520272,0.033272300000000005,0.0,139,74,1077.4585746394243,4236.4517,mp-1204270,Ba8Ca8Tl7(Cu4O13)3,https://materialsproject.org/materials/mp-1204270,8.886874266136294,-65.04688596930383,9.979193769920881,-46.06852217079868
-5.535589168055554,-199.28121005,6.4522132025520555,-1.9881990685069448,1.7e-06,0.0,139,36,516.7869653777112,2008.0345,mp-542197,Ba4Ca4Tl3Cu6O19,https://materialsproject.org/materials/mp-542197,8.86945460841623,-64.89870039293032,10.017807889020265,-46.062627126475476
-5.512541256363637,-303.18976910000003,6.518685265735017,-1.969709482613636,0.0938163,0.0,123,55,795.3454337139301,3122.2431,mp-680433,Ba6Ca6Tl5Cu9O29,https://materialsproject.org/materials/mp-680433,8.900513132436483,-65.02384485453996,10.023280493682137,-46.03973321696881
-5.960048817692307,-77.48063463,6.167886560854697,-2.11226922625,5.9999989000000005,0.2970999999999999,3,13,198.11635067041942,735.8810286,mp-1266279,Ba2AlTlCo2O7,https://materialsproject.org/materials/mp-1266279,6.819145905476249,-66.90796145677646,1.6680091710562053,-33.623056626163034
-5.218568208421052,-99.15279596,6.492307654594789,-1.7609578609210532,4.504109,0.0,1,19,281.25794107660784,1099.6508,mvc-3067,Ba2Ca2Tl2Ni3O10,https://materialsproject.org/materials/mvc-3067,8.867660096428557,-65.06857765943461,9.339155931292632,-45.83305086183315
-5.4591634668421065,-103.72410587,6.5651686002495495,-1.9249685209210528,0.3390043,0.0,1,19,281.81863888970287,1114.2086,mp-653154,Ba2Ca2Tl2Cu3O10,https://materialsproject.org/materials/mp-653154,8.786829296748138,-65.09700208279362,9.321194831827839,-45.78470469248562
-5.733299642105262,-108.9326932,6.461746986666832,-2.019625421973684,8.5073911,0.0,1,19,282.7730108304738,1100.370185,mvc-3021,Ba2Ca2Tl2Co3O10,https://materialsproject.org/materials/mvc-3021,8.781763766276343,-65.09128913708379,9.179902212959917,-45.87714930123129
-5.716842321333332,-85.75263482,6.5854205102048216,-2.0383891576666664,1.7e-06,0.0,139,15,224.00489422394662,888.3660000000001,mp-555855,Sr2CaCu2(BiO4)2,https://materialsproject.org/materials/mp-555855,9.138278317351883,-67.49373406046342,11.569005445285054,-45.862983962763245
-5.194967531052631,-98.70438309,7.176260580685724,-1.8687201688157888,5e-07,0.0,139,19,334.53708744422755,1445.7505999999996,mp-561182,Ba4Tl2Cu2HgO10,https://materialsproject.org/materials/mp-561182,6.681185954094103,-66.02887570496867,10.267044144705256,-48.80814256039688
-5.5575897742465745,-405.70405352,5.7265730187280965,-2.073303240325343,0.0541399,0.0,12,73,1000.9316369186403,3451.8358000000007,mp-1229082,Ba6Ca12Cu15Hg3O37,https://materialsproject.org/materials/mp-1229082,9.293947082711943,-64.52797863370616,10.065105864732413,-46.174546620358285
-6.77400598375,-54.19204787,6.406938712377382,-1.824028597656251,0.35901279999999997,0.0,99,8,121.0561904841888,467.077,mvc-7248,BaCuReO5,https://materialsproject.org/materials/mvc-7248,-33.912828128686726,-68.53620239704513,2.5034100706407307,-50.078225057513706
-5.946708599130435,-136.77429778,5.9644993157894906,-2.111305302608696,15.440423499999998,0.0,139,23,339.38181251375613,1219.0274,mvc-145,Ba2Ca3Tl2(FeO3)4,https://materialsproject.org/materials/mvc-145,8.890241921516619,-65.26871879220242,10.080255656085352,-46.33509679071002
-5.736895345277778,-619.58469729,6.716345133397768,-2.0538308110879626,0.2679714,0.0,1,108,1853.1595984281287,7495.4332,mp-667638,Sr10Cu5Bi10O29,https://materialsproject.org/materials/mp-667638,6.508445942306492,-67.31568120036897,-13.836997792870438,-49.492766935425365
-5.638139889523809,-118.40093768,5.918988037244878,-2.0614371724404763,4.93e-05,0.0,25,21,288.8060839573758,1029.4487,mp-1228589,Ba2Ca3TlCu4O11,https://materialsproject.org/materials/mp-1228589,9.17871834090142,-64.59613101681757,10.017815774030096,-46.15264268025008
-5.534857503043479,-127.30172257,6.37093956422802,-1.9825043978260863,0.0,0.0,139,23,325.7594601541846,1249.8314,mp-556733,Ba2Ca3Tl2(CuO3)4,https://materialsproject.org/materials/mp-556733,9.209136025963591,-64.77606901516509,10.127315422554206,-46.0557505249835
-6.100230925416668,-146.40554221,5.679743224454817,-0.8472679879166668,0.018232725,0.0,187,24,456.25716525786316,1560.59176,mp-568985,La2B3Br,https://materialsproject.org/materials/mp-568985,32.743359797804914,-39.11202755988129,-0.7321297134637292,-34.02737214223566
-5.5407365945,-110.81473189,6.599747185619734,-1.75026395275,0.0035639000000000005,0.0,139,20,342.8020797236477,1362.4534,mvc-10727,BaTl(SbO3)2,https://materialsproject.org/materials/mvc-10727,-24.56848656195049,-64.1962818865499,8.499596994611371,-47.56600437194092
-5.732518283518517,-619.11197462,6.816475132499478,-2.049453749328703,1.795e-05,0.08539999999999992,5,108,1825.9377769853666,7495.4332,mp-652781,Sr10Cu5Bi10O29,https://materialsproject.org/materials/mp-652781,6.515792732636464,-67.32117853868607,-13.81827213547656,-49.568653805016574
-5.913942636315789,-112.36491009,6.3755735239798526,-1.900047751973684,9.176881100000001,0.0,1,19,294.3697412028883,1130.2208999999998,mvc-3164,Ba2Tl2Zn2Cr3O10,https://materialsproject.org/materials/mvc-3164,8.212823534503228,-64.89818533024996,9.360668269894653,-45.460792795120646
-5.946108255789473,-112.97605686,6.233473711214134,-2.154933530921053,11.611264300000002,0.0,1,19,290.6603171042688,1091.1056,mvc-3027,Ba2Ca2Tl2Fe3O10,https://materialsproject.org/materials/mvc-3027,8.774041212267669,-65.21621666207241,9.129212596113176,-45.891970944668685
-7.169772688823531,-121.88613571,6.238272394626727,-2.7851480045588244,0.000371,0.5635999999999997,1,17,262.72945989032814,987.0156,mvc-2939,Ba2Ti3Tl2O10,https://materialsproject.org/materials/mvc-2939,6.877859888261209,-66.62949859583924,1.4047695336797317,-34.65782877657391
-6.836380533461537,-177.74589387,5.664283443736878,-2.470599155096155,8.190000000000001e-05,0.0,1,26,364.8413483084562,1244.5144372000002,mp-1251503,Sr2TaAlCu2O7,https://materialsproject.org/materials/mp-1251503,7.193168820281193,-67.09045294016374,-12.679488327594678,-28.86264435645349
-5.368756556521738,-123.48140079999999,5.956022667846731,-1.8839451384782608,0.0068512,0.0,139,23,396.779330853136,1423.1683999999998,mvc-10576,Ba2Mg3Tl2(SnO3)4,https://materialsproject.org/materials/mvc-10576,6.310006162041797,-67.20933609960962,-6.733473493843666,-55.80235853738071
-5.923634653846153,-77.0072505,5.989564073438282,-2.1128612624038463,5.5735458,0.0,1,13,176.45330039125872,636.4670286,mp-1252241,Sr2AlTlCo2O7,https://materialsproject.org/materials/mp-1252241,7.357503499746313,-66.93208358948395,8.75194606206921,-45.84064037149059
-6.616957904615385,-86.02045276,5.37911265803279,-2.436684313173077,3.9367059,0.0,6,13,222.23333283677502,719.8976386,mp-1265780,Ba2AlTlV2O7,https://materialsproject.org/materials/mp-1265780,6.954784306793872,-66.7406598075766,-3.9431651195813786,-30.938065899222966
-5.399433697999999,-80.99150547,7.066057486641479,-1.893081263000001,2.8e-06,0.0,139,15,229.9698138547115,978.5857999999997,mp-6885,Ba2CaTl2(CuO4)2,https://materialsproject.org/materials/mp-6885,8.72000213924014,-65.37358304140194,10.096686226584573,-47.05331704373185
-6.0613671286666655,-181.84101386,6.991609564397043,-2.1879608491666667,0.00038480000000000003,0.0,66,30,468.92586946377617,1974.3869399999999,mp-1209034,Sr2LaCu2(BiO4)2,https://materialsproject.org/materials/mp-1209034,9.231814931877512,-68.03162391975607,11.84733102732283,-46.53622582624176
-6.578481256153847,-85.52025633,5.303125145570324,-2.398207664711538,3.9999924,0.0,6,13,225.41767370842416,719.8976386,mvc-3002,Ba2AlTlV2O7,https://materialsproject.org/materials/mvc-3002,6.9472680965330085,-66.7198729361469,-3.975644723467583,-30.96053813740665
-5.751310619999999,-132.28014426,6.071234235797305,-1.9678151280434777,15.502544400000001,0.0,139,23,320.4731469960195,1171.7084,mvc-28,Ba2Mg3Tl2(FeO3)4,https://materialsproject.org/materials/mvc-28,8.735198670319075,-64.65023184269732,10.041978065688637,-46.39968410440147
-6.0558699586666656,-181.67609876,7.392308742478787,-2.2038735213333336,0.0016218,0.0,66,30,454.10790962194056,2021.576,mp-1209149,Sr2DyCu2(BiO4)2,https://materialsproject.org/materials/mp-1209149,9.419181232928187,-68.40767016639408,11.912608503577129,-46.406281261644345
-5.1130231275,-40.90418502,6.5820371022066215,-1.968294276875,2e-07,0.0,123,8,152.07333642837347,602.7876,mp-6562,Ba2CuHgO4,https://materialsproject.org/materials/mp-6562,6.133731139205291,-66.00208151121444,9.566473779636588,-49.01335698832838
-6.359624224117646,-108.11361181,7.871685705613578,-1.849440933970588,2.2985942,0.0,1,17,294.26268377241195,1394.9345999999996,mvc-3144,Ba2Tl2W3O10,https://materialsproject.org/materials/mvc-3144,5.973406469416653,-64.66459337316672,8.17434018883432,-47.01572798576834
-6.4856188065,-129.71237613,7.81727052520406,-1.7988901847500005,1.2573417,0.0,1,20,342.1593389495388,1610.7734,mvc-438,BaTl(WO3)2,https://materialsproject.org/materials/mvc-438,6.011963049199389,-64.57767328252532,8.178728804778714,-47.14058684458761
-6.9357469100000015,-104.03620365,5.405890378092331,-2.667321332354167,1.9999601999999999,0.012599999999999945,1,15,283.8985267922301,924.2326000000003,mp-1227560,Ce4Ga2S5O4,https://materialsproject.org/materials/mp-1227560,0.10298816782145713,-58.315501714068276,8.508045552900926,-47.48208893445972
-4.950390640909091,-54.45429705,6.116265758388557,-1.5222130538636365,0.3024828,0.0,123,11,189.59415089288342,698.3324,mvc-13032,Ba2Cu2HgO6,https://materialsproject.org/materials/mvc-13032,6.481387894856291,-64.07359786838369,8.205440801488693,-47.47833726730462
-5.542295849411764,-94.21902944,6.739384203982768,-1.822926659264706,0.0009526,0.0,1,17,297.8142379167311,1208.6945999999996,mvc-2682,Ba2Tl2Sb3O10,https://materialsproject.org/materials/mvc-2682,-24.555469124004226,-64.13347809354482,8.524119906555425,-47.556791232930365
-5.749275243181819,-126.48405535,6.928456410174293,-2.056331606136364,1e-07,0.0,66,22,360.8190328971368,1505.4864,mp-555827,Sr2Cu(BiO3)2,https://materialsproject.org/materials/mp-555827,6.50951143414499,-67.3355417724289,-0.4459461675516781,-48.653367189113006
-5.606476861749999,-672.77722341,4.969130780753407,-1.863810158,0.9861690333333332,0.0,213,120,2014.4989075170638,6028.3488,mp-557970,SrCu(TeO3)2,https://materialsproject.org/materials/mp-557970,-29.943189210760046,-31.141298550870108,-10.291325404486859,-23.01014940580436
-6.241802519285714,-87.38523527,5.7590265494818125,-2.299464573214286,0.1583406,0.0,123,14,191.9628488148992,665.7591999999999,mp-1232340,Ba2CaCu2MoO8,https://materialsproject.org/materials/mp-1232340,8.964433497452974,-64.80705753185632,10.123960448505251,-46.51555931742952
-6.314300426666668,-75.77160512,6.159639219411843,-2.1089896809375013,3.3110263999999994,0.0,123,12,211.06070033782933,782.9131,mvc-13311,Ba2TlMo2O7,https://materialsproject.org/materials/mvc-13311,6.446763649975033,-65.64418413564974,8.944020248838834,-48.86219907870714
-5.738946971052632,-109.03999245,6.324992808474788,-1.9896627551315789,11.608544300000002,0.0,1,19,278.1726611055319,1059.5596,mvc-3096,Ba2Mg2Tl2Fe3O10,https://materialsproject.org/materials/mvc-3096,8.479341734065873,-64.52569406308821,9.029476961512806,-45.99335982684418
-5.67332781,-249.62642364,5.208221127544689,-1.4098689631584855,4e-07,0.0,2,44,925.3153500566272,2902.2184,mp-568295,Pr8(BCl)7,https://materialsproject.org/materials/mp-568295,-1.942899562554524,-26.158073529556603,-3.6995786423013377,-25.556525200989057
-7.755938695999999,-77.55938696,4.929287541715534,-0.575949339428,0.00010180000000000001,0.5414000000000003,12,10,153.3711595927501,455.2802,mp-989530,SrTcN3,https://materialsproject.org/materials/mp-989530,-2.5105121155711347,-44.743120197283794,0.17312549359760004,-35.00026207645229
-5.145861511428572,-72.04206116,5.311828474765599,-0.3272201095914288,1.9998293999999999,0.0,176,14,323.58242314166887,1035.0942,mp-1246600,Ba3CuN3,https://materialsproject.org/materials/mp-1246600,-2.5898057117096145,-27.43863649426452,-3.83212703030773,-34.54362169996159
-5.284426770526316,-100.40410864,6.755921061607644,-1.7921223335526315,0.00046669999999999996,0.0,1,19,266.1078331220313,1082.6626,mvc-2622,Ba2Mg2Tl2Cu3O10,https://materialsproject.org/materials/mvc-2622,8.670069596556536,-64.35777997507482,9.576502463746255,-45.511736359146646
-6.26006710375,-150.24161049,4.883774511952943,-2.5973660292708343,0.0,3.1017,113,24,406.2040108850582,1194.6776,mp-1190949,Ba2ZnGe2O7,https://materialsproject.org/materials/mp-1190949,-30.26713921448361,-31.609926232476354,-8.466823931448102,-26.222976620993705
-7.31080507,-58.48644056,5.773373581537249,-2.4343776917187503,0.053373699999999996,0.0,99,8,132.82816507187556,461.81788,mvc-7244,BaTaCuO5,https://materialsproject.org/materials/mvc-7244,-33.89131981884904,-68.56264508510637,1.3467045944698082,-49.7371881362516
-5.525333227692308,-71.82933196,6.502397307924221,-1.9867238304807704,0.011767399999999999,0.0,123,13,193.6248722090078,758.2031,mp-632802,Ba2CaTlCu2O7,https://materialsproject.org/materials/mp-632802,8.621216565641575,-65.03314121854956,9.343686431917726,-47.87744683997733
-8.0725996771875,-258.32318967,5.868683271790707,-2.8839382209895827,0.000446825,2.4452,62,32,481.1875175020311,1700.61472,mp-1216909,TiNbTlO5,https://materialsproject.org/materials/mp-1216909,-31.956991342026715,-32.41251845752989,-15.253471345604513,-55.21249785488463
-4.8991742785,-97.98348557,7.431787537997644,-1.724054761875,0.00136755,0.0,107,20,367.85400893922724,1646.3406,mp-619126,Ba2TlCuHgO5,https://materialsproject.org/materials/mp-619126,6.963483036193018,-65.96857534054384,10.326123395065494,-48.78332853513599
-6.779773655,-94.91683117,8.103323686523321,-1.977310055714286,1.0666313,0.0,123,14,201.05812979922425,981.1507386,mp-1254537,Ba2AlW3O8,https://materialsproject.org/materials/mp-1254537,6.135912313241072,-66.18263367516643,2.0976812798488296,-50.62944829817468
-5.1051996624390235,-209.31318616,6.868897546572095,-1.9340882181402432,0.00034169999999999996,0.0,2,41,732.47989322056,3029.9374,mp-1229200,Ba10Cu5Hg5O21,https://materialsproject.org/materials/mp-1229200,6.655429370361166,-65.83867926059015,9.681509794303553,-48.68863689314697
-6.467048415,-77.60458098,7.688922505218871,-2.0488571592708333,2.9994213,0.0,123,12,207.04858575812983,958.7131,mvc-2969,Ba2TlW2O7,https://materialsproject.org/materials/mvc-2969,6.4026003388051445,-65.768269690992,9.159778357267028,-48.217468596493006
-6.814850397916668,-163.55640955,4.684029793978211,-2.6350182997675007,5.00000135,2.2105,113,24,416.10195101491786,1173.73569,mp-1192147,Ba2MnGe2O7,https://materialsproject.org/materials/mp-1192147,-30.321505453026127,-31.65334796680909,-8.55209948339611,-26.205749335012865
-7.571334647857142,-211.99737014,6.377765174620356,-2.8024881240848205,3.00000205,1.3701,176,28,439.8814327436399,1689.4878199999996,mp-866693,La3CrW(SO2)3,https://materialsproject.org/materials/mp-866693,-1.8870423170557336,-60.481209124251386,-0.3464298024555658,-50.60773795381099
-6.130244484285713,-85.82342278,6.688907300749574,-2.1373283022321443,8.400000000000001e-06,0.0,8,14,216.82229815781292,873.3936500000002,mp-1228257,Ba2YCu3PbO7,https://materialsproject.org/materials/mp-1228257,9.24625817210162,-65.69880032541329,41.12137743641082,-50.54762734582553
-5.55604022,-127.78892506,8.761827477826522,-1.314603136956522,4.2508965,0.0,139,23,342.4621994771288,1807.0004,mvc-144,Ba2Tl2Zn3(WO3)4,https://materialsproject.org/materials/mvc-144,8.611838854660425,-66.92983922985275,11.794707870455248,-46.360101568685415
-4.8388818178571436,-67.74434545,5.738084195352747,-1.7620109508928574,8.5e-07,2.1175,11,14,316.580103455022,1093.96,mp-1103823,Yb2GeS4,https://materialsproject.org/materials/mp-1103823,12.560876851180355,-13.682659689887073,-12.049702594224328,-22.171389629535557
-7.213395665769231,-187.54828731,6.0708771214506605,-2.6384388281730784,1.25e-06,0.0,8,26,374.282041386617,1368.36306,mvc-16147,Sr2YTaCu2O7,https://materialsproject.org/materials/mvc-16147,7.608783773553791,-67.91049075684735,-6.637665139086763,0.439011970896989
-6.60341922,-85.84444986,7.845473410308575,-1.7566442047115391,5.064008,0.0,25,13,204.2797666164703,965.1513386,mp-1254671,Ba2AlW3O7,https://materialsproject.org/materials/mp-1254671,6.240800803483722,-66.08787695269204,9.11760947605741,-48.5474126135124
-7.050042006666668,-63.45037806,7.049407113503393,-2.3576006559722225,2.2956043,0.0,99,9,130.40823395301285,553.6158499999998,mvc-7676,BaYCuWO5,https://materialsproject.org/materials/mvc-7676,9.663540179348741,-65.36970996998487,16.341411820544277,-62.936235050231936
-6.7611659784615386,-87.89515772,7.775671529688764,-2.1853445000961544,4.0586186,0.0,47,13,223.7250067568683,1047.6189499999996,mvc-2993,Ba2YTlW2O7,https://materialsproject.org/materials/mvc-2993,6.4089020779683645,-66.5880813276392,2.1282766206321764,-33.48094661326695
-6.0146971025,-649.58728707,6.0585075406259286,-2.2279928336574075,10.864963725,0.0,21,108,1556.1434579984327,5677.618320000001,mp-704097,Sr6Co4Bi2O15,https://materialsproject.org/materials/mp-704097,9.146081733095857,-67.68021597519669,37.936200879114544,-51.755475450658686
-6.202732665,-235.70384127,4.310670345344313,-2.0855324074342105,0.0,3.1663,2,38,693.5251047552257,1800.3539999999996,mp-757280,Ba2As6O11,https://materialsproject.org/materials/mp-757280,-30.175838261201392,-29.963335661074915,-21.427728425154726,-12.565464246683412
-6.226785828,-124.53571656,6.182307608435553,-1.7955138182499994,3.0016703,0.0,8,20,338.2081127727393,1259.1734,mvc-529,BaTl(MoO3)2,https://materialsproject.org/materials/mvc-529,6.285836986577286,-64.5588455231217,8.397921831302671,-47.09183061827444
-6.618517471666666,-158.84441932,4.735913243710222,-2.5846493934375,4.00000035,2.0075000000000003,113,24,412.17942639656684,1175.5496,mp-1190820,Ba2FeGe2O7,https://materialsproject.org/materials/mp-1190820,-30.287840371529647,-31.65193049402509,-8.520184701623009,-26.229152291553923
-7.357086224285713,-205.99841428,6.3893914803097935,-2.7237306283705363,5.0,0.20420000000000016,176,28,441.08159420526863,1697.1856200000002,mp-1193798,La3FeW(SO2)3,https://materialsproject.org/materials/mp-1193798,-1.8863749427994767,-60.475984495333684,-0.34968765194071383,-50.626937448858996
-5.777900802222222,-52.00110722,6.553332234554774,-1.9109774687500003,9.1e-06,0.0,99,9,130.95927086359436,516.8319386,mvc-7237,BaAlCuBiO5,https://materialsproject.org/materials/mvc-7237,8.373616068554085,-63.51319959602867,1.6786635184487966,-47.76695089236056
-7.519226531785714,-210.53834289,6.368147873438998,-2.7607589187962502,3.99999995,0.0,176,28,442.08001568378234,1695.3717100000001,mp-866694,La3MnW(SO2)3,https://materialsproject.org/materials/mp-866694,-1.8866198144689679,-60.4805905057945,-0.3628984081786987,-50.62390920204479
-5.561815427692308,-72.30360056,6.222852544256367,-2.0602122304807717,2e-07,0.0,123,13,175.79478412776544,658.7891,mp-20824,Sr2CaTlCu2O7,https://materialsproject.org/materials/mp-20824,10.204986555395452,-67.46028866035792,11.903113466806474,-45.267101439124424
-8.150385902307693,-105.95501673,5.488344149335389,-3.261305012179487,1.0000003,0.08370000000000033,115,13,170.9709833969749,565.08614,mp-1223151,La2Ti2CuO8,https://materialsproject.org/materials/mp-1223151,12.264276050394848,-63.46520885744287,11.097468781718456,-44.173106243884725
-6.692879171111112,-60.23591254,6.007927104551582,-2.51146322875,5e-07,0.0,99,9,135.01326003074504,488.48585,mvc-7191,BaYCuSnO5,https://materialsproject.org/materials/mvc-7191,9.157703579306267,-65.77211109848851,17.573511565436426,-62.01149973469345
-6.510863472916667,-156.26072335,4.845748224751792,-2.5178984388541674,3.0000002,2.655,113,24,404.95338386636087,1181.72599,mp-1190827,Ba2CoGe2O7,https://materialsproject.org/materials/mp-1190827,-30.28587151079002,-31.626116886219158,-8.5001248542907,-26.208239953887528
-5.530437363684211,-105.07830991,6.383522553736374,-2.052326846447368,0.12925830000000002,0.0,1,19,324.6811496017122,1248.1546,mvc-2769,Ba2Mg2Tl2Sn3O10,https://materialsproject.org/materials/mvc-2769,6.426034845951402,-67.15699092316287,2.3018573998546623,-33.9938290245964
-6.136666807333333,-92.05000211,7.00913238063196,-2.1605410199999997,2.8999999999999998e-06,0.0,139,15,222.0313287666268,937.19385,mp-1208753,Sr2YCu2(BiO4)2,https://materialsproject.org/materials/mp-1208753,9.470018633009136,-68.12801392168122,11.794389632510608,-46.38687579648922
-6.719763948362068,-779.49261801,5.325262025086964,-1.1032928367782762,0.00080855,0.0,14,116,2407.6136799857986,7721.091399999998,mp-1204834,Pr11C11Cl7,https://materialsproject.org/materials/mp-1204834,-2.105043162607952,-26.35323320597071,-3.7557498554014215,-25.56310661290935
-6.557088667777778,-59.01379801,6.718856814668883,-2.388023004305555,8.599999999999999e-06,0.0,99,9,143.03733124224374,578.7562499999998,mvc-7260,BaYCuBiO5,https://materialsproject.org/materials/mvc-7260,7.643419358992491,-66.1693785042669,-9.699594514580816,-60.15205835540061
-5.751785450714286,-161.04999262,6.947914477299437,-0.689577734285714,0.003938925,0.0,8,28,580.4147335691556,2428.5318399999996,mp-1224909,Ho3Si4,https://materialsproject.org/materials/mp-1224909,47.513594008996684,-14.015422932332386,17.03860168610703,-39.76773743288075
-6.433059095263157,-122.22812281,6.214458565500367,-2.3759920803947367,0.1512063,0.0,1,19,298.6915615349812,1117.8336,mvc-2821,Ba2Ti3Tl2Zn2O10,https://materialsproject.org/materials/mvc-2821,8.013480953481519,-64.73705751151162,9.50700694181957,-44.801749439783
-6.503979715652172,-149.59153346,5.6603256198231975,-2.3780765113043487,8.636745,0.0,139,23,351.86540661619165,1199.4134,mvc-150,Ba2Ca3Tl2V4O12,https://materialsproject.org/materials/mvc-150,8.910764324184338,-65.25857380623846,9.994407552826594,-46.155136758379186
