energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization,band_gap,sgr,num_sites,cell_volume,weight,mp_id,formula,URL,tsne_cry_0,tsne_cry_1,tsne_xrd_0,tsne_xrd_1
-5.684820185,-22.73928074,4.931482516987247,-1.7856208418750017,0.0,0.6652,166,4,32.95599824178493,97.87299499999999,mp-22526,LiCoO2,https://materialsproject.org/materials/mp-22526,7.1765175709396845,79.81988667074593,21.01550162675901,87.50654908064881
-5.662314154285713,-317.08959264,4.805378197637887,-1.8279658715178573,1.0,0.0,2,56,461.5257004406209,1335.593735,mp-769537,Li14MgCo13O28,https://materialsproject.org/materials/mp-769537,7.1164619272148135,79.99176586931303,16.451184708889876,92.86672388257341
-5.48005367375,-87.68085878,4.855366257937684,-1.6822129468749996,1.0000002000000001,0.0,166,16,133.80855185037223,391.252185,mp-867537,Li4Co3NiO8,https://materialsproject.org/materials/mp-867537,7.425578837605361,79.93896020849266,21.509414175599623,87.09506506518389
-5.706853708333332,-68.4822445,4.826838048392,-1.7667513210416659,1.0000001,0.5348000000000002,12,12,99.94901719931528,290.53078999999997,mp-761602,Li3Fe(CoO3)2,https://materialsproject.org/materials/mp-761602,7.4990505202342925,79.93558530878106,21.38486638944836,87.34677563044828
-5.705891076666666,-85.58836615,4.809031245153899,-1.6739432873333338,0.9999709000000001,0.0,166,15,132.78389817153786,384.55098,mp-850808,Li3(CoO2)4,https://materialsproject.org/materials/mp-850808,6.829237179071506,78.97592892153176,20.616360657403305,88.02387580941318
-5.973895771333332,-89.60843657,4.690390695279786,-1.7924543307306664,3.0000002999999995,0.08630000000000004,166,15,134.72818229205276,380.55583,mp-774219,Li3MnCo3O8,https://materialsproject.org/materials/mp-774219,6.8854625761367,78.95804264172891,21.03763892969086,88.1377591014612
-5.482923534096386,-455.08265333,4.889874609199031,-1.5606817338855423,0.001056,0.0,2,83,695.6077573989653,2048.391895,mp-532301,Li20(CoO2)21,https://materialsproject.org/materials/mp-532301,7.689957493477062,79.96931767741535,21.177565269661734,87.25482007641651
-5.9854093446666665,-89.78114017,4.621340732415859,-1.7942809206666672,2.0004574,0.0,166,15,135.6841302980005,377.613885,mp-849768,Li3CrCo3O8,https://materialsproject.org/materials/mp-849768,6.964610956016321,79.00129069219382,21.218451696499574,88.07894744052237
-5.973717732000001,-89.60576598,4.7198411459813565,-1.7922762913973334,3.0000005,0.3296999999999999,12,15,133.8875172001603,380.55583,mp-758163,Li3MnCo3O8,https://materialsproject.org/materials/mp-758163,6.7668710102658896,78.81859939963303,20.69169986171726,88.46923889719912
-5.71471844263158,-217.15930082,4.800465324539613,-1.6978009438157895,3.0000001,0.0947,2,38,332.68433626931744,961.759755,mp-764865,Li8FeCo9O20,https://materialsproject.org/materials/mp-764865,6.842542065832896,78.83671253847295,20.619734404866765,88.20129207743778
-5.412421704166667,-64.94906045,4.847580224570255,-1.648367182708333,1.0,0.0,12,12,100.49706780495121,293.37919,mp-765538,Li3Co2NiO6,https://materialsproject.org/materials/mp-765538,8.11410766444269,79.98378191935292,21.683214809644923,87.27680513555704
-6.024374067999999,-90.36561102,4.600257793551103,-1.833245644000001,2.0,0.2248000000000001,12,15,136.3059694105825,377.613885,mp-759149,Li3CrCo3O8,https://materialsproject.org/materials/mp-759149,7.2194103554430225,79.1990113236372,21.88667732847664,87.05864741973903
-6.267057024666668,-94.00585537,4.563467324559767,-2.057700367777778,0.0,1.7178999999999998,166,15,135.90237909687124,373.484785,mp-757214,Li3TiCo3O8,https://materialsproject.org/materials/mp-757214,6.869155886101312,78.94736522319539,21.11842233146273,88.41606659104872
-5.602707979375,-89.64332767,4.426974164279542,-1.9304873475000008,0.9999199000000001,0.0,166,16,133.8580766375684,356.863785,mp-754576,Li4MgCo3O8,https://materialsproject.org/materials/mp-754576,6.417512067846899,81.07410936945888,18.644112878929754,85.7920518296781
-5.1883226475,-207.5329059,4.814492123255096,-1.5323839833750001,2.4682498,0.0,10,40,337.07193122178484,977.29118,mp-769553,Li5Co2Ni3O10,https://materialsproject.org/materials/mp-769553,9.653947084255,80.32875691423378,22.305720644704397,86.41771268950882
-5.614177545714287,-39.29924282,4.6734051177274285,-1.4305172464285707,3.0000001,0.0,10,7,67.08557228487528,188.80499,mp-552024,Li(CoO2)2,https://materialsproject.org/materials/mp-552024,6.848013297067372,78.39898822931494,21.062735779312607,88.45555860920022
-5.6225713807272735,-309.24142594,4.746108945298579,-1.7476774011818184,3.0000002,0.0,2,55,458.78553616782403,1311.2887349999999,mp-777836,Li14Co13O28,https://materialsproject.org/materials/mp-777836,6.1766254503826525,81.14939640177516,16.37204110112285,92.98540403227908
-4.788218045555556,-86.18792482,4.6862643656600085,-1.118254030972223,2.9999999,0.0,2,18,168.05861483583618,474.284,mp-762165,Li3(NiO2)5,https://materialsproject.org/materials/mp-762165,7.181408699700111,78.37395673120744,21.56760210172191,88.16226742182253
-5.4027381058333335,-64.83285727,4.195778818919734,-2.248518079781667,0.0,0.6811999999999996,164,12,98.00102899611821,247.6247964,mp-764063,Li2CoO2F,https://materialsproject.org/materials/mp-764063,5.856792668798223,82.63327344526074,16.316131140554386,92.96078962431385
-5.69321682,-62.62538502,4.82132445227102,-1.6129968684090903,0.9982821,0.0,12,11,98.73635153859064,286.67798500000004,mp-758539,Li2(CoO2)3,https://materialsproject.org/materials/mp-758539,6.314510896478017,77.44182445016492,20.288642865159648,88.24898149637838
