energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization_uB,total_magnetization_T,band_gap,sgr,num_sites,cell_volume,weight,mp_id,formula,URL,tsne_xrd_lin1_0,tsne_xrd_lin1_1,tsne_xrd_lin2_0,tsne_xrd_lin2_1
-8.077450034210527,-306.9431013,8.672193801807081,-0.03172043263158068,36.24311535,0.8488749797929863,0.0,194,38,497.57576074542504,2598.598,mp-1195842,Lu2Fe17,https://materialsproject.org/materials/mp-1195842,-55.4892263936497,-22.914631148872427,-56.14861111123576,-9.448501421445666
-7.430555478421053,-141.18055409,8.873143204475975,-0.07952066592105211,18.2809942,0.8693780167029227,0.0,160,19,245.05783033433795,1309.474315,mp-1219295,SmGdCo17,https://materialsproject.org/materials/mp-1219295,-55.895454575835494,-24.340680838266465,-57.51094215680104,-12.029789334964851
-7.031451573684211,-133.5975799,8.454724467774021,-0.08126015065789416,25.34071,1.211516250127214,0.0,160,19,243.76253780470643,1241.130165,mp-1219047,SmYCo17,https://materialsproject.org/materials/mp-1219047,-56.636919152370176,-24.260374643339357,-60.14804160799353,-12.225654625925465
-6.913337915263157,-131.35342039,8.741127800513901,-0.051762423552630527,25.1811505,1.1946165537422346,0.0,160,19,245.6543549938913,1293.131965,mp-1219785,PrSmCo17,https://materialsproject.org/materials/mp-1219785,-55.88871258087885,-24.36092594301813,-57.61440919815063,-12.182081141742986
-8.647269425882353,-147.00358024,8.266696402568709,-0.5241316311029406,0.0005565,2.3448686513915743e-05,0.0,162,17,276.5821037387584,1376.9145,mp-1220750,Nb10Ge6C,https://materialsproject.org/materials/mp-1220750,-54.31608824340825,-20.243163732940435,-55.79206361687446,-13.716816216718176
-7.304341503421052,-277.56497713,8.910374625210476,-0.10564624026315828,29.75399445,0.7067893341180704,0.0,194,38,490.6058450858789,2632.5679600000003,mp-1197249,Ho2Fe5Co12,https://materialsproject.org/materials/mp-1197249,-56.36987220712248,-23.34614115014789,-54.36554696583871,-9.012640469592855
-6.811187623947369,-258.82512971,8.744194154746674,-0.031722103289473884,51.1687797,1.2079939907224762,0.0,8,38,493.64837700888586,2599.49158,mp-1215883,YbPr3Co34,https://materialsproject.org/materials/mp-1215883,-55.79088644867133,-24.411538339422645,-57.45321822691676,-12.09684693987234
-7.689382994375,-123.03012791,8.017607322717314,-0.2321702693750005,0.36641935,0.01530221839135284,0.0,193,16,279.0624685654936,1347.4018,mp-1105552,Nb5Ga3,https://materialsproject.org/materials/mp-1105552,-54.59545871986621,-20.23091668780236,-56.12290760693069,-13.774414417981202
-5.843046839473684,-222.03577990000002,8.969397974050366,-0.17657008289473713,6.90658525,0.16740963503945905,0.0,194,38,480.79545625754247,2597.0156,mp-1203310,Sm2Ni17,https://materialsproject.org/materials/mp-1203310,-56.95357342077642,-23.072065959769102,-55.189074481676165,-7.982000240045957
-7.104384627894738,-134.98330793,8.427933612175309,-0.0900893036842107,24.0333365,1.1549032936817505,0.0,160,19,242.51905921822117,1230.8861650000001,mp-1226612,CeYCo17,https://materialsproject.org/materials/mp-1226612,-56.67162288336858,-24.313672754759413,-60.328896980295674,-12.368073922862857
-6.722876392105262,-127.73465145,8.587010201567633,-0.016215096315789133,23.419261499999998,1.0955420718667763,0.0,160,19,249.12743878603246,1288.29242,mp-1219957,Pr2Co16Cu,https://materialsproject.org/materials/mp-1219957,-55.35772807509058,-24.585420772687193,-57.38520885764458,-12.01627027513102
-8.099042877894737,-153.88181468,8.108868494507595,0.04036026868420986,21.9605374,1.001204160365076,0.0,166,19,255.62171576124726,1248.27109,mp-1188192,Sm2Mn2Fe15,https://materialsproject.org/materials/mp-1188192,-54.723571605018655,-24.485263634421557,-57.06937928293647,-11.983092138601586
-6.921571765263157,-131.50986354,8.899644397896674,-0.06783511105263074,25.267236999999998,1.2046952106591704,0.0,160,19,244.43196421482787,1310.030965,mp-1220026,PrErCo17,https://materialsproject.org/materials/mp-1220026,-55.912674637144015,-24.34907226159657,-57.52824619326928,-12.13695624927896
-7.03278327,-133.62288213,8.476587296198206,-0.04897812026315837,20.3001014,0.9496608322522456,0.0,160,19,249.11914714230358,1271.68356,mp-1223090,La2VCo16,https://materialsproject.org/materials/mp-1223090,-55.51329201704442,-24.526252030503727,-57.472969573978965,-12.098808149903133
-7.016000577105262,-266.60802193,8.881028031464211,-0.08230954473684224,21.3347497,0.4980907719697302,0.0,164,38,499.1792036758684,2669.75024,mp-1219324,Sm2ZrCo16,https://materialsproject.org/materials/mp-1219324,-56.0019551493281,-23.401430189613308,-54.814988315732975,-8.984810915832705
-6.608511862045455,-290.77452193,8.638771113640287,-0.13315912458454512,21.69686185,0.5118037980578327,0.0,194,44,494.04993538677695,2570.24027,mp-1213920,Ce2Co17H3,https://materialsproject.org/materials/mp-1213920,-56.740659889554976,-23.501507529016123,-58.16115848550745,-12.920789748227675
-8.062767555789472,-306.38516712,8.073479916831065,-0.004004588486843001,79.69770159999999,1.787823278172906,0.0,8,38,519.5156523634362,2525.86605,mp-1217679,Tb3SmFe34,https://materialsproject.org/materials/mp-1217679,-53.56257389682885,-23.901472978872548,-55.73434578213743,-11.313382860509893
-8.366947942631578,-317.94402182,7.3565738819498385,0.007033061052631614,27.06239615,0.6240570259393349,0.0,194,38,505.38156694582125,2238.9578,mp-1207800,Y2Cr2Fe15,https://materialsproject.org/materials/mp-1207800,-57.0531337847063,-25.233960994775053,-59.9017897102766,-12.13224510575814
-7.850696396052631,-298.32646305,8.158860130661223,-0.2797276557894726,26.073576199999998,0.6217681402214233,0.0,194,38,488.70813126394586,2401.209,mp-1204517,Er2Fe14Si3,https://materialsproject.org/materials/mp-1204517,-56.46104664449943,-23.11790792897817,-56.27863543624674,-9.409130841153784
-7.216954912105262,-137.12214333,8.579170234651954,-0.07474711657894773,28.6188249,1.3355426685318463,0.0,160,19,249.7304256596959,1290.231535,mp-1219231,Sm2Fe4Co13,https://materialsproject.org/materials/mp-1219231,-55.41478706468472,-24.47046893751855,-57.32744037824838,-12.054682100865474
-8.121592655526316,-308.62052091,8.081012335715558,-0.02149088407894863,78.2223325,1.7820830592032664,0.0,187,38,511.5407639996661,2489.41285,mp-1216207,YEr3Fe34,https://materialsproject.org/materials/mp-1216207,-54.374261793997405,-22.974036260635177,-55.519860769084886,-10.161211131333948
-6.156837426233767,-474.07648182,9.329517420796213,-0.2814230116558452,0.0001145,1.3863223129693528e-06,0.0,229,77,962.5398105293167,5407.901720000001,mp-1204867,Ho11(Ni10C)6,https://materialsproject.org/materials/mp-1204867,-55.88108215109225,-30.874929920348173,-60.490258161594284,-30.346589490043534
-5.9164106115384625,-76.91333795,8.354463548239309,-0.2809749330769237,1.55e-05,1.1331510374642149e-06,0.0,71,13,159.41211542188597,802.03035,mp-1217855,Tb(SiNi5)2,https://materialsproject.org/materials/mp-1217855,-56.679201669086105,-23.52039948830605,-57.63726046864559,-8.557624963698588
-6.795216740526316,-129.10911807,8.183775959674016,-0.16286053421052615,17.8389032,0.8410738240622242,0.0,166,19,247.17893651727996,1218.1930022,mp-16484,Ce2Al2Co15,https://materialsproject.org/materials/mp-16484,-55.80464773998428,-24.43499467466797,-57.634785542953736,-12.175885419068456
-8.184547146315786,-155.50639578,7.893731904346608,0.009440814210526132,37.074909600000005,1.6704289774258845,0.0,166,19,258.6601428460708,1229.597,mp-654,Ce2Fe17,https://materialsproject.org/materials/mp-654,-54.53760311489616,-24.32577940679993,-57.10678460130178,-11.892516662820668
-8.15152903105263,-154.87905159,8.06788996247386,0.03813249447368381,28.604458500000003,1.3036621773677892,0.0,166,19,255.70904635438282,1242.3872,mp-3890,Sm2Cr2Fe15,https://materialsproject.org/materials/mp-3890,-54.58828259304384,-24.38049330267993,-57.16808534622746,-11.818881272531529
-5.234021040833333,-565.27427241,8.819943123236834,-0.6047341426851851,8.2525e-05,5.767321756838136e-07,0.0,116,108,1667.5880693064667,8857.384,mp-30665,Ga17Rh10,https://materialsproject.org/materials/mp-30665,-65.27242823865339,-28.907284645338105,-64.73415774728934,-15.58664438828507
-5.8523094626315775,-222.38775958,9.402617928017234,-0.2003892663157896,6.8595155,0.17047373746160646,0.0,194,38,468.93579700733255,2655.29688,mp-1202187,Ho2Ni17,https://materialsproject.org/materials/mp-1202187,-57.609222948740694,-22.78167663430367,-58.7979543497225,-14.248117673711441
-5.855458889210527,-222.50743779,9.320026067603193,-0.20065636500000114,6.92400465,0.1711916739199446,0.0,194,38,471.3593647921181,2645.5756,mp-1197654,Dy2Ni17,https://materialsproject.org/materials/mp-1197654,-57.517174759323794,-23.005497405969983,-58.784722653894974,-13.970664930904743
-8.112088318421053,-154.12967805,7.958700051704358,-0.013709503947368556,33.2932683,1.4934622356488745,0.0,160,19,259.8002788398801,1245.1815,mp-1219218,Sm2VFe16,https://materialsproject.org/materials/mp-1219218,-53.509310825191314,-23.902546151286103,-56.143258222153186,-11.362900492037484
-6.71678726763158,-255.23791617,7.263766061282501,-0.2052610255263164,16.77948025,0.3946218374655305,0.0,194,38,495.5355510463025,2167.6420916,mp-1204905,Y2Al3Co14,https://materialsproject.org/materials/mp-1204905,-56.53165589911559,-24.027188369504927,-54.981045523613844,-9.093115580548092
-7.7989482984210525,-148.18001767,7.852173533880077,-0.05259063552631759,28.0293435,1.2930669224796485,0.0,166,19,252.62094250691516,1194.566,mp-1188924,Sm2Fe15Si2,https://materialsproject.org/materials/mp-1188924,-55.02877357980875,-24.40176436184661,-57.00671056060685,-11.922626652138767
-7.860320485384616,-102.18416631,7.691118913922954,-0.1552980132692312,19.5722414,1.3810448355441851,0.0,69,13,165.16203033328438,764.9810000000001,mp-1219261,Sm(Fe5Si)2,https://materialsproject.org/materials/mp-1219261,-55.6464902068454,-23.1978267023777,-56.22414952717871,-9.580211246158171
-6.484736768636364,-142.66420891,8.667242341531527,-0.12010895140272736,24.1023414,1.1229377019563795,0.0,166,22,250.1387631358184,1305.608135,mp-1191788,Sm2Co17H3,https://materialsproject.org/materials/mp-1191788,-55.291581790854536,-24.608795832535527,-56.68133767960166,-12.043125036106785
-6.406085197894738,-121.71561876,8.94871860658831,-0.20151382473684154,17.6452347,0.8196205080497647,0.0,160,19,250.89502532107474,1352.08443,mp-1217733,Tb2Ga3Co14,https://materialsproject.org/materials/mp-1217733,-55.31715803376989,-24.515818431150628,-57.3601882950253,-12.078371062301887
-8.195898076538462,-213.09334999,8.013504838231343,-0.07304060926282191,42.4859256,1.455250805118959,0.0,8,26,340.2394467832488,1641.943,mp-1219391,SmEr(TiFe11)2,https://materialsproject.org/materials/mp-1219391,-54.23545334472558,-24.459524341929907,-53.325515232629044,-10.386304598432641
-6.616000005833333,-79.39200007,7.703073049914146,-0.1679981391666665,8.599456800000002,0.606968246153915,0.0,47,12,165.11345888531946,765.944675,mp-1216167,Y2(CoNi)5,https://materialsproject.org/materials/mp-1216167,-53.58958172823884,-17.27572530771824,-55.12321058753975,-14.17210415947803
-5.855406866315789,-222.50546092,9.205298930750713,-0.19828636421052626,6.8218512,0.16749502266661806,0.0,194,38,474.65467622763566,2631.277,mp-569945,Tb2Ni17,https://materialsproject.org/materials/mp-569945,-57.439856485854385,-23.07721939732944,-58.78626765116885,-13.929045167179641
-6.158478433376622,-474.20283937,9.384528370299957,-0.28458553165584416,0.0014898,1.8058751104686513e-05,0.0,229,77,961.4300345306643,5433.517199999998,mp-1197229,Er11(Ni10C)6,https://materialsproject.org/materials/mp-1197229,-55.812519371471815,-30.79492922147772,-60.34080171170644,-30.342969123368626
-7.436090176363637,-327.18796776,11.962359182409134,0.03069639136363765,5e-08,8.373313981524843e-10,0.6958000000000002,116,44,695.9051576397114,5013.232,mp-1201064,Re4Ge7,https://materialsproject.org/materials/mp-1201064,-53.80398510724778,-18.637491541982477,-58.371327354608745,-12.810372660161665
-6.44393177,-38.66359062,9.381494901058977,-0.19983880916666766,4.718064,0.6766142135917401,0.0,191,6,81.2643635805426,459.116705,mp-1223880,HoCo3Ni2,https://materialsproject.org/materials/mp-1223880,-54.02392703610833,-17.912625399373557,-54.65051173359373,-5.755689687316834
-7.0224184985,-140.44836997,6.44960829478125,-0.036376457451999036,0.0001818,1.0173730169186706e-05,0.0,59,20,208.25291612984887,808.8636899999998,mp-1245431,MnNi5N4,https://materialsproject.org/materials/mp-1245431,-62.72321619799936,-25.86955866354691,-58.922886559288514,0.3520518523446456
-7.8692334352631566,-299.03087054,10.28871285552742,0.0009479376973675508,25.086517100000002,0.6079292506231747,0.0,194,38,480.9110515765358,2979.72863,mp-568820,Pu2Co17,https://materialsproject.org/materials/mp-568820,-56.700761814381465,-22.81195188762336,-55.15243895343024,-8.282683780614974
-6.9100930836842105,-131.29176859,8.660873739443463,-0.04693019289473754,25.3036463,1.1919723840733047,0.0,166,19,247.3969505521741,1290.348315,mp-356,Nd2Co17,https://materialsproject.org/materials/mp-356,-55.676795848803074,-24.39642399908936,-57.569832519542274,-12.15576540387202
-7.2020306294736836,-136.83858196,8.446686512189222,-0.05469162710526414,28.596056400000002,1.3264519474470984,0.0,160,19,251.241889438035,1277.995535,mp-1220336,Nd2Fe4Co13,https://materialsproject.org/materials/mp-1220336,-55.222923745965474,-24.620322486879253,-57.37930866161865,-12.07885160957706
-7.982841033157894,-151.67397963,8.212974309201256,0.08082660118421059,28.614417,1.3168149597584708,0.0,160,19,253.24307464444263,1252.53235,mp-1217525,TbNdFe17,https://materialsproject.org/materials/mp-1217525,-54.720937273999425,-24.450889829771302,-57.18158579176365,-12.030924445860482
-8.815363448461538,-114.59972483,8.641308734036484,-0.01619657230769178,0.3319844,0.024310571014565012,0.0,139,13,159.14754526997243,828.1907500000002,mp-980811,TmMn12,https://materialsproject.org/materials/mp-980811,-57.084413964862996,-23.18303839933588,-55.72273070880392,-8.374105596177973
-6.154102225974027,-473.86587139999995,9.263290333555954,-0.2747760806818185,6.4e-05,7.732092128433315e-07,0.0,229,77,964.6291495946613,5381.168199999999,mp-1202044,Dy11(Ni10C)6,https://materialsproject.org/materials/mp-1202044,-55.98157872824031,-30.909698841608748,-60.634576374341925,-30.469931081465386
-7.143884534736843,-135.73380616,10.07623686577908,-0.0023207705263156467,5.0041207000000005,0.24140049558015805,0.0,166,19,241.5833763197139,1465.940435,mp-16932,Th2Co17,https://materialsproject.org/materials/mp-16932,-56.54137864724948,-22.695013168427067,-55.21384320923398,-8.175285518140166
-6.588577644210527,-250.36595048,8.119548047286518,-0.02160049315789455,20.2743705,0.4840050599987546,0.0,194,38,488.1742910507618,2387.0288600000003,mp-1199930,Y2Co14Cu3,https://materialsproject.org/materials/mp-1199930,-67.23294237953448,-30.588297482655392,-60.87288637266944,-12.548072982704273
-6.5451314813157895,-248.71499629,9.400865755028144,-0.02262729710526245,26.601226300000004,0.6510223504692629,0.0,194,38,476.1931969098429,2695.88863,mp-1199900,Yb2Co17,https://materialsproject.org/materials/mp-1199900,-56.92486819680174,-22.93193091852692,-54.93013289168611,-7.919455354119901
-7.8239821615789475,-297.31132214,8.23449228724563,-0.10269511315789707,29.9090845,0.7016624933040135,0.0,194,38,496.7664815738375,2463.42884,mp-1200417,Tm2Fe15Si2,https://materialsproject.org/materials/mp-1200417,-55.50727539654736,-22.78087148068099,-56.340054072096045,-9.442874668219694
-7.496080348421053,-284.85105324,7.418600764566883,-0.1032168521052633,28.9330913,0.6444229520739266,0.0,194,38,523.2403951402121,2337.6214,mp-1200648,Y2Ga3Fe14,https://materialsproject.org/materials/mp-1200648,-57.39916753547928,-25.54119357320943,-59.970109336548866,-11.86791549879265
-6.90037890736842,-131.10719924,8.466548328272452,-0.03525960789473677,25.85517,1.1968107509508692,0.0,166,19,251.76731212194116,1283.679615,mp-1105621,Pr2Co17,https://materialsproject.org/materials/mp-1105621,-55.18927260092722,-24.653969815054197,-57.36800170428745,-12.117716570295642
-6.8289666816666665,-40.97380009,7.8008122115555585,-0.2406153958333329,3.9389429,0.5428160006886467,0.0,65,6,84.56769077141584,397.27863,mp-1215928,YCo4Ge,https://materialsproject.org/materials/mp-1215928,-52.71097389699147,-17.26590173733483,-55.09903259834361,-15.160212159351225
-8.022877665789473,-152.43467565,7.6511869632185165,0.04999010789473489,40.1543287,1.751329501345779,0.0,166,19,267.203371615025,1231.1803,mp-880,Pr2Fe17,https://materialsproject.org/materials/mp-880,-52.408150804761604,-23.47085647495452,-56.21209103259818,-11.292056087142539
-6.9481119163157885,-264.02825282,9.485568973316118,-0.11013078894736708,25.08769935,0.6177470261645542,0.0,194,38,473.29029657120805,2703.59663,mp-1204082,Lu2Co17,https://materialsproject.org/materials/mp-1204082,-57.09384674429892,-22.829131917477326,-54.90950227224946,-7.980604264194387
-6.029590095789473,-229.12442364,8.222018942131216,-0.2720570436842108,0.14270045,0.003383619571207945,0.0,194,38,491.4974193684882,2433.6079999999997,mp-1202894,Ce2Si2Ni15,https://materialsproject.org/materials/mp-1202894,-56.26073847696669,-23.323635144060567,-54.8910663397842,-9.100988232998306
-8.055474123684213,-153.05400835,7.68117977562713,-0.014178733245614694,34.3494904,1.5056256473306435,0.0,160,19,265.8769706372483,1229.871,mp-1220302,Nd2TiFe16,https://materialsproject.org/materials/mp-1220302,-52.44973586195425,-23.40862984134921,-56.15134330518195,-11.304828169543107
-8.765458289230768,-113.95095776,8.067644113278838,0.05577914865384715,3.0235115,0.21305984260890545,0.0,139,13,165.38169947989215,803.49854,mp-20642,NdMn12,https://materialsproject.org/materials/mp-20642,-55.54655586722454,-23.81712318582725,-55.85910979927072,-9.162444803318749
-7.661275187999999,-76.61275188,11.650446379298945,-0.5664019830000001,2.45e-06,1.688869355521495e-07,0.0,127,10,169.0625660263385,1186.1536,mp-646507,Hf2Ni2Sn,https://materialsproject.org/materials/mp-646507,-54.77425960181945,-9.521048205860874,-56.876123382892324,-18.581151184282803
-8.459459728125,-135.35135565,8.211623556308906,-0.4052179200000001,0.229275,0.00968081739201342,0.0,193,16,276.0082741497619,1364.9038,mp-17910,Nb5Ge3,https://materialsproject.org/materials/mp-17910,-54.25131615059942,-20.255346498958836,-55.90086972997477,-13.812672731707158
-6.839101679736843,-259.88586383,7.44463004908525,-0.1506337976315788,19.629855600000003,0.4596029791933512,0.0,194,38,497.75049117371583,2231.5454044,mp-1200452,Y2Al2Co15,https://materialsproject.org/materials/mp-1200452,-56.50976709575569,-24.152967559276906,-59.236218556790746,-12.383188979003371
-8.261920453636364,-181.76224998,7.6501359737904595,-0.03356878642045625,35.2944602,1.4875622246495666,0.0,166,22,276.5087190757537,1273.8810999999996,mp-1190844,Nd2Fe17C3,https://materialsproject.org/materials/mp-1190844,-51.583248990790864,-22.70606308977575,-57.167678892590104,-10.40289316682172
-6.617755672105264,-125.73735777,8.01249560603271,-0.10651965263157892,19.3333829,0.8912997855828039,0.0,166,19,252.79092425896908,1219.7763022,mp-1188126,Pr2Al2Co15,https://materialsproject.org/materials/mp-1188126,-55.11249891410336,-24.605002984098316,-57.4321427231273,-12.15500607626227
-6.4682749773333335,-194.04824932,5.456167179334483,-0.7740372451111114,0.0478449,0.0012149293191817724,0.0,44,30,458.9465039926471,1507.9975789999999,mp-1217136,Ti8Al15Rh7,https://materialsproject.org/materials/mp-1217136,-41.54248413267661,-19.156062581995307,-53.07896805386083,-22.98697420693339
-6.446644668333334,-38.67986801,9.48230030750447,-0.2043268058333337,4.730258900000001,0.6821920391700821,0.0,191,6,80.80824818571789,461.445385,mp-1225558,ErCo3Ni2,https://materialsproject.org/materials/mp-1225558,-54.31022308068695,-18.14134203039484,-54.72981118485749,-5.441635596186277
-7.862829123684209,-149.39375335,8.048014688480464,-0.02406130263157916,34.5728421,1.5684460397521172,0.0,166,19,256.8874739666254,1245.0379750000004,mp-1188210,Ce2Fe12Co5,https://materialsproject.org/materials/mp-1188210,-54.7026208529453,-24.568387062798237,-57.27700480044141,-12.028291165349374
-8.06219383736842,-306.36336582,8.196903924482745,-0.006889133750001675,79.2109468,1.790681858735987,0.0,187,38,515.5184323778217,2544.749,mp-1220311,NdEr3Fe34,https://materialsproject.org/materials/mp-1220311,-54.04851011353765,-22.678143876453905,-55.980749067215605,-9.746143180955835
-8.034399166842105,-152.65358417,7.7463489618249035,0.0365121981578945,39.969264100000004,1.7554314569993854,0.0,166,19,265.350373479782,1237.849,mp-1510,Nd2Fe17,https://materialsproject.org/materials/mp-1510,-52.711111651113214,-23.608164252138806,-56.323986586987324,-11.32579148159338
-6.840154764473684,-259.92588105,9.140725967537046,-0.18767175078947373,7.224603999999999,0.17658913798817874,0.0,194,38,476.79038434249617,2624.5756,mp-580102,Gd2Ni17,https://materialsproject.org/materials/mp-580102,-57.299660808906545,-23.178930267226967,-58.73598664387106,-13.76707583247551
-5.91310588,-35.47863528,9.45277533651272,-0.33488184916666697,1.5209502000000001,0.2201205542341325,0.0,191,6,80.52520223887883,458.39732000000004,mp-1553,HoNi5,https://materialsproject.org/materials/mp-1553,-54.17045796457487,-17.64375603557688,-55.52535924450986,-16.139040116397208
-5.849729945789473,-222.28973794,9.458454915466172,-0.20832380368421125,7.1052688999999996,0.17656489765566494,0.0,194,38,468.97919737444056,2671.31244,mp-11527,Tm2Ni17,https://materialsproject.org/materials/mp-11527,-57.57369566821153,-22.836187582483763,-58.80832913372087,-14.232294334665248
-9.416297323125,-150.66075717,13.74287000826592,-0.2731067837500003,1.2e-06,5.154766636663878e-08,0.0,193,16,271.29991933296384,2245.3188,mp-17013,Ta5Ge3,https://materialsproject.org/materials/mp-17013,-66.43992127547105,-11.806553161048619,-64.32133068258325,0.23669730851824725
-5.855287463157895,-222.5009236,9.574317838349033,-0.2088612631578952,6.9323025,0.17281579523260976,0.0,194,38,467.4891102936219,2695.4436,mp-1202260,Lu2Ni17,https://materialsproject.org/materials/mp-1202260,-57.59933252194931,-22.89796255441912,-58.752372605957795,-14.140981705387313
-7.005192981111112,-126.09347366,6.624483235757829,0.1347251917200004,1.15e-06,6.512792027908658e-08,0.0,2,18,205.78231933420508,820.9391599999999,mp-1245654,Co4SnN4,https://materialsproject.org/materials/mp-1245654,9.213948145557072,-16.432951608643087,-38.19299414418397,-11.320313705520453
-7.263145185,-217.89435555,10.70922815783402,-0.5554043826666667,3.905e-05,1.0063952165632185e-06,0.0,139,30,452.1993168077312,2916.34556,mp-977049,Hf4Co4Ge7,https://materialsproject.org/materials/mp-977049,-62.50752191609228,-25.85953475855285,-63.285295500619995,-16.432681874189118
