energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization,band_gap,sgr,mp_id,formula,URL,cell_volume
-6.92153530631579,-263.01834164,8.919187968952887,-0.06350362236842133,25.2135278,0.0,194,mp-1200096,Sm2Co17,https://materialsproject.org/materials/mp-1200096,485.0199626868257
-7.304341503421052,-277.56497713,8.910374625210476,-0.10564624026315828,29.75399445,0.0,194,mp-1197249,Ho2Fe5Co12,https://materialsproject.org/materials/mp-1197249,490.60584508587897
-6.940065323157895,-263.72248228,9.059164497692887,-0.0913898936842103,25.30538565,0.0,194,mp-1199370,Tb2Co17,https://materialsproject.org/materials/mp-1199370,483.8058310211241
-6.5959773944736835,-250.64714099,9.25218704574008,-0.10295960236842093,19.9543194,0.0,194,mp-1204922,Ho2Co12Ni5,https://materialsproject.org/materials/mp-1204922,477.5930971999777
-8.06219383736842,-306.36336582,8.196903924482745,-0.006889133750001675,79.2109468,0.0,187,mp-1220311,NdEr3Fe34,https://materialsproject.org/materials/mp-1220311,515.5184323778217
-5.855458889210527,-222.50743779,9.320026067603193,-0.20065636500000114,6.92400465,0.0,194,mp-1197654,Dy2Ni17,https://materialsproject.org/materials/mp-1197654,471.35936479211813
-7.660826568157893,-291.11140959,8.51810845201379,0.06942609026315656,38.26386885,0.0,194,mp-1195706,Yb2Fe17,https://materialsproject.org/materials/mp-1195706,505.0738691086384
-5.8523094626315775,-222.38775958,9.402617928017234,-0.2003892663157896,6.8595155,0.0,194,mp-1202187,Ho2Ni17,https://materialsproject.org/materials/mp-1202187,468.9357970073325
-7.539132984473683,-286.48705341,8.56765499857657,-0.06991420078947379,30.01970395,0.0,194,mp-1203778,Tm2Ga2Fe15,https://materialsproject.org/materials/mp-1203778,509.7290377494748
-8.077450034210527,-306.9431013,8.672193801807081,-0.03172043263158068,36.24311535,0.0,194,mp-1195842,Lu2Fe17,https://materialsproject.org/materials/mp-1195842,497.575760745425
-7.071173350526316,-268.70458732,8.292399653880262,-0.004056394210525277,9.3642629,0.0,194,mp-1237201,Dy2Mn12Ga5,https://materialsproject.org/materials/mp-1237201,533.8105542077337
-5.855287463157895,-222.5009236,9.574317838349033,-0.2088612631578952,6.9323025,0.0,194,mp-1202260,Lu2Ni17,https://materialsproject.org/materials/mp-1202260,467.48911029362193
-6.9481119163157885,-264.02825282,9.485568973316118,-0.11013078894736708,25.08769935,0.0,194,mp-1204082,Lu2Co17,https://materialsproject.org/materials/mp-1204082,473.29029657120805
-6.940093696052631,-263.72356045,9.326673479397307,-0.10713262657894744,25.16886275,0.0,194,mp-1196360,Tm2Co17,https://materialsproject.org/materials/mp-1196360,477.0572304365121
-7.301065652631579,-277.4404948,8.518766264658293,-0.11759224894736887,28.57097775,0.0,194,mp-1197720,Tm2Ga3Fe14,https://materialsproject.org/materials/mp-1197720,518.0647434943069
-7.8239821615789475,-297.31132214,8.23449228724563,-0.10269511315789707,29.9090845,0.0,194,mp-1200417,Tm2Fe15Si2,https://materialsproject.org/materials/mp-1200417,496.7664815738375
-8.07459562763158,-306.83463385,8.383286795482107,-0.024493144473684413,38.4125319,0.0,194,mp-1724,Er2Fe17,https://materialsproject.org/materials/mp-1724,508.61622566491616
-5.479717131842105,-208.22925101,9.531385364056213,-0.14876787500000058,8.14933315,0.0,194,mp-1199108,Yb2Ni17,https://materialsproject.org/materials/mp-1199108,468.2519615489026
-5.849729945789473,-222.28973794,9.458454915466172,-0.20832380368421125,7.1052688999999996,0.0,194,mp-11527,Tm2Ni17,https://materialsproject.org/materials/mp-11527,468.97919737444045
-8.323153372272728,-366.21874838,8.10024138838962,-0.28539587577909165,39.4945554,0.0,194,mp-1212403,Ho2Fe17N3,https://materialsproject.org/materials/mp-1212403,541.7073461164758
-8.860738799318181,-389.87250717,8.51584561978218,-0.11367535369318205,3.0222187999999996,0.0,194,mp-1211163,Lu2Mn17C3,https://materialsproject.org/materials/mp-1211163,514.7502525502125
-7.483581243181818,-329.2775747,8.11654372049548,-0.08397832708454639,37.6619653,0.0,194,mp-1208578,Tb2Fe17H3,https://materialsproject.org/materials/mp-1208578,519.7488945410615
-8.84894755318182,-389.35369234,8.417210299626731,-0.0981075280113634,2.15065985,0.0,194,mp-1213058,Er2Mn17C3,https://materialsproject.org/materials/mp-1213058,514.6997389351601
-8.848906898863635,-389.35190355,8.323561510838905,-0.0970986382386343,3.1946934,0.0,194,mp-1212558,Ho2Mn17C3,https://materialsproject.org/materials/mp-1212558,518.6323765316256
-7.647286578684211,-290.59688999,7.9117811724327325,-0.08915198868421133,29.22091385,0.0,194,mp-1196052,Dy2Al2Fe15,https://materialsproject.org/materials/mp-1196052,510.70043033557124
-6.608511862045455,-290.77452193,8.638771113640287,-0.13315912458454512,21.69686185,0.0,194,mp-1213920,Ce2Co17H3,https://materialsproject.org/materials/mp-1213920,494.04993538677695
-7.485153589318182,-329.34675793,8.294436793984254,-0.09101008185727334,37.598777,0.0,194,mp-1213007,Er2Fe17H3,https://materialsproject.org/materials/mp-1213007,515.2752546145471
-7.479169680681817,-329.08346595,8.320749675606027,-0.09313825731181877,37.772110999999995,0.0,194,mp-1208090,Tm2Fe17H3,https://materialsproject.org/materials/mp-1208090,514.9830489298074
-8.294207843863637,-364.94514513,8.240252440745419,-0.09193956778409272,35.03923425,0.0,194,mp-1208084,Tm2Fe17C3,https://materialsproject.org/materials/mp-1208084,533.317170085903
-7.484294145454545,-329.3089424,8.12400897770976,-0.08669311935727303,37.7523807,0.0,194,mp-1213248,Dy2Fe17H3,https://materialsproject.org/materials/mp-1213248,522.1939096053306
