energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization_uB,total_magnetization_T,band_gap,sgr,num_sites,cell_volume,weight,mp_id,formula,URL,tsne_xrd_lin1_0,tsne_xrd_lin1_1,tsne_xrd_lin2_0,tsne_xrd_lin2_1
-5.486293195714286,-76.80810474,4.7416163134811224,-1.418471315,0.9999299,0.08817728356460414,0.0,12,14,132.15702901622328,377.370185,mp-755696,Li2Co3NiO8,https://materialsproject.org/materials/mp-755696,25.301146051075012,-72.59019372447106,-5.025873648523223,-72.10301228932705
-4.85309625625,-116.47431015,4.4144998586126265,-1.4304265377083336,3.0000002999999995,0.17404110231792752,0.0,2,24,200.88471831229685,534.0468,mp-756913,Li7Ni5O12,https://materialsproject.org/materials/mp-756913,25.202690019818917,-70.91938448637464,-6.663566566429044,-75.16859397140067
-4.57552803,-13.72658409,4.6270864528279745,-0.5531657425000004,0.0,0.0,1.5217999999999998,166,3,32.54703370226544,90.6922,mp-25210,NiO2,https://materialsproject.org/materials/mp-25210,25.660479251061176,-72.27920610621733,-4.703262754137942,-72.00284556033759
-4.953358391,-198.13433564,4.802057567195493,-1.4190500663750008,9.000000300000002,0.3105947038678827,0.4141000000000004,1,40,337.69599140966733,976.571795,mp-759912,Li10CoNi9O20,https://materialsproject.org/materials/mp-759912,25.065526473502523,-71.07309338579985,-6.733410305450622,-75.23633062848019
-5.88734854625,-282.59273022,5.0189053420064,-1.612863827500001,0.0,0.0,1.7038000000000002,212,48,535.470052082036,1618.4344,mp-543103,NiGe3O8,https://materialsproject.org/materials/mp-543103,24.730849866199762,-69.66747972912576,-8.970908612671792,-73.33953881249033
-5.706853708333332,-68.4822445,4.826838048392,-1.7667513210416659,1.0000001,0.11660010537898526,0.5348000000000002,12,12,99.94901719931528,290.53078999999997,mp-761602,Li3Fe(CoO3)2,https://materialsproject.org/materials/mp-761602,25.203639089339838,-70.92359933963426,-5.896159537459741,-73.98881846723718
-5.5218579603125,-176.69945473,4.415249049010975,-1.726659295,13.449327599999998,0.5701270286329039,0.0,12,32,274.920021549613,730.991765,mp-1175571,Li9Co7O16,https://materialsproject.org/materials/mp-1175571,22.542003816494212,-71.09237072310663,-8.743058476941489,-75.73561309575733
-5.138717466666667,-61.6646096,4.715701978565588,-1.5098077668750003,2.0,0.22580341010346824,0.0,12,12,103.22310692490903,293.13939500000004,mp-754316,Li3Co(NiO3)2,https://materialsproject.org/materials/mp-754316,24.598912693307604,-71.92815451421708,-5.932642212207131,-74.52530688286265
-5.77868607,-80.90160498,4.495743051059748,-1.4547867621428574,3.0000002,0.2591506585623482,0.0,227,14,134.91069960017327,365.2572,mp-25386,Li(FeO2)2,https://materialsproject.org/materials/mp-25386,24.01789239044435,-69.50984648151406,-8.833374989848611,-73.2026619085703
-5.6442515957142865,-79.01952234,4.55360795281485,-1.460591296428571,3.00000015,0.2538994654036416,0.0,227,14,137.70094399453328,377.60998,mp-25383,Li(CoO2)2,https://materialsproject.org/materials/mp-25383,23.295194853015094,-69.4528720588191,-9.010851359140354,-73.47730661670779
