energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization,band_gap,sgr,mp_id,formula,URL,cell_volume
-2.6423013550000003,-31.70761626,3.714595443380275,-0.917141331896552,0.0,1.3739,62,mp-568745,Rb2Te,https://materialsproject.org/materials/mp-568745,533.8185826004358
-4.574262256666667,-54.89114708,7.50287713372152,-0.3588455316666668,5e-08,0.0,140,mp-16648,LiSn4Rh,https://materialsproject.org/materials/mp-16648,258.8059865854112
-6.2065964299999985,-62.06596429999999,6.530175978457152,-0.902138568,0.00019385,0.0,148,mp-1215634,Zr2Te3,https://materialsproject.org/materials/mp-1215634,287.4704676806218
-2.22850665,-26.742079800000003,3.3194156909798145,-0.9179950692816092,1.000002,0.0,11,mp-38177,Rb2ZnI3,https://materialsproject.org/materials/mp-38177,617.3670374181172
-5.00323252,-50.0323252,10.296334328049227,-0.16281907771875054,1.65e-06,0.0,114,mp-7818,Pd4Se,https://materialsproject.org/materials/mp-7818,162.7714086289513
-3.210929917,-32.10929917,4.089573597123321,-0.8761134205189656,3.0000001,1.0856,225,mp-1114447,Rb2NaMoI6,https://materialsproject.org/materials/mp-1114447,426.86888529759534
-5.768910445833334,-69.22692535,6.045157580240357,-0.7283445053645833,0.5,0.0,216,mp-23051,NbSeI,https://materialsproject.org/materials/mp-23051,328.27641222166994
-2.50319064,-20.02552512,4.243515946054946,-0.20193577375000027,0.0,2.2308000000000003,148,mp-23218,AsI3,https://materialsproject.org/materials/mp-23218,356.5909645275049
-5.13194022125,-41.05552177,9.035558375549844,-0.38222912476562604,0.0,0.0,63,mp-558378,Pd3S,https://materialsproject.org/materials/mp-558378,129.1317822275701
-3.8005216475,-45.60625977,5.930406784713166,-0.09242562500000004,1.8000000000000001e-06,0.0,9,mp-674953,Cu2GeTe3,https://materialsproject.org/materials/mp-674953,326.22285895892907
-3.2114236330000003,-32.11423633,4.827808593384155,-0.600518062068965,3.0000002,0.000199999999999978,225,mp-1112459,Rb2CuMoI6,https://materialsproject.org/materials/mp-1112459,375.54449231000183
-3.7158008625,-44.58961035,3.9259399806284456,-0.902130104699174,0.0,1.6710000000000005,12,mp-1102254,Cs2GeSe3,https://materialsproject.org/materials/mp-1102254,486.690795780049
-5.3936409849999984,-53.93640985,5.1636275475604645,-1.1246103468749993,0.051307900000000004,0.0,12,mp-23382,Y4CI5,https://materialsproject.org/materials/mp-23382,322.27729325656236
-3.272895109,-32.72895109,4.092482945935116,-0.821039440639009,0.0,0.7469999999999999,36,mp-7449,Cs2Se3,https://materialsproject.org/materials/mp-7449,407.9371285551196
-2.51412909,-25.141290899999998,3.6313712134649885,-0.9716006953833334,0.0,0.6835,225,mp-1111231,K2NaInI6,https://materialsproject.org/materials/mp-1111231,446.9558613822828
-6.0855017349999985,-60.85501735,4.47992845823691,0.2440568810000002,0.16774895,0.0,227,mp-1207883,Y4Ni,https://materialsproject.org/materials/mp-1207883,307.14295004551576
-2.301549971,-23.01549971,4.199692628105088,-0.5364998995666668,7.000000000000001e-06,0.0,225,mp-1111188,Na2GaAgI6,https://materialsproject.org/materials/mp-1111188,389.46347867166764
-5.24867333375,-83.97877334,4.884066469727962,-1.5075179145312507,0.8821097,0.0,38,mp-1228155,Ba4CoNi3S8,https://materialsproject.org/materials/mp-1228155,353.87679130866303
-5.886224575,-117.7244915,6.241248005591276,-0.8687982854375008,0.0,0.19489999999999966,60,mp-17173,Rh2S3,https://materialsproject.org/materials/mp-17173,321.4054322885252
-7.718614146666668,-115.7792122,6.1573027194493255,-1.2242624488333338,0.0026395,0.0,148,mp-1104347,Lu(Mo3S4)2,https://materialsproject.org/materials/mp-1104347,271.6081664225285
-6.516935816428571,-182.47420286,4.414061816227172,-4.303403176564285,0.0,6.6724000000000006,4,mp-777233,BaYF5,https://materialsproject.org/materials/mp-777233,483.37015005166967
-2.6520956957142863,-74.25867948,2.793648727158395,-0.44247436939285706,5.5e-07,0.7282999999999997,194,mp-541707,K6Na3AlSb4,https://materialsproject.org/materials/mp-541707,971.936499076594
-3.144939623,-31.44939623,4.2988736010384985,-1.114076522235632,0.0,2.0715,225,mp-1113626,Rb2ScAgI6,https://materialsproject.org/materials/mp-1113626,419.17831723009783
-7.5055260957500005,-300.22104383,4.428582146873193,-2.5158063047083337,30.0000022,2.2202,3,mp-1216150,YFe6Bi(BO3)8,https://materialsproject.org/materials/mp-1216150,413.7415278883408
-2.515995646,-25.15995646,3.3263747084691935,-0.9962739717333332,0.0,1.2778,225,mp-1111459,K3InI6,https://materialsproject.org/materials/mp-1111459,495.9788470764066
-2.730178321111111,-24.57160489,7.818797320464352,0.1691335814004632,0.0,0.0,216,mp-28963,Ag8S,https://materialsproject.org/materials/mp-28963,190.0803898093063
