energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization_uB,total_magnetization_T,band_gap,sgr,num_sites,cell_volume,weight,mp_id,formula,URL,tsne_xrd_lin1_0,tsne_xrd_lin1_1,tsne_xrd_lin2_0,tsne_xrd_lin2_1
-6.044748837857143,-84.62648373,8.690057290326028,-1.82546274059,0.0001082,5.585608125960803e-06,1.0690999999999995,99,14,225.75336113004775,1181.4294000000002,mp-1227592,Bi3PbWClO8,https://materialsproject.org/materials/mp-1227592,-13.152140238217644,25.10063954414796,-17.509250452181256,41.15398373896025
-6.8628539616129025,-212.74847281,7.7558465425932255,-2.4618461604032262,4.16e-05,7.934457177384736e-07,0.0,87,31,611.0173433417916,2853.866507,mp-1194552,Sm10As8Au3O10,https://materialsproject.org/materials/mp-1194552,-9.425646158997774,22.293123614075302,-15.561356176713787,45.3854998097432
-7.508444551538461,-97.60977917,4.5554187545551565,-3.045006695592282,0.00019219999999999998,9.554979071698571e-06,1.3487000000000002,123,13,234.42345948412301,643.10263,mp-1209483,Rb2LaNb2ClO7,https://materialsproject.org/materials/mp-1209483,21.82713567589767,59.40188810338465,-5.997634447475443,35.86706752414013
-5.04893001125,-40.39144009,6.041040812615982,-1.7474056072916673,8.5e-07,6.500476780553549e-08,0.0,63,8,152.38813076465132,554.388,mp-996979,BaAgO2,https://materialsproject.org/materials/mp-996979,-5.953143882302856,19.23338367413037,6.683639559474747,26.480734758170886
-5.33484489826087,-122.70143266,6.6990641315172,-1.5945895978260864,15.734202499999999,0.5712294609680634,0.0,139,23,321.00482837285324,1295.0204,mvc-139,Ba2Tl2Zn3(FeO3)4,https://materialsproject.org/materials/mvc-139,-4.940907167846019,19.4471592491053,4.414136885513581,48.01429195262896
-4.20024182,-16.80096728,6.88133913141488,-1.378654693697917,0.0016581,0.00023208380625422374,0.0,123,4,83.26132318863394,345.0382,mp-1215421,YbAgS2,https://materialsproject.org/materials/mp-1215421,31.66029400878307,63.80755227704554,-15.329773251237981,35.154165982790644
-9.619558891363637,-211.63029561,6.976245864227244,-3.2041098651136366,18.00000105,0.6668473668347017,0.0,63,22,314.57450171628426,1321.58836,mp-756886,Eu3NbO7,https://materialsproject.org/materials/mp-756886,17.107395037694488,61.3283431654653,-7.565979412633425,37.5166675852281
-6.525066374285713,-91.35092924,4.962921270441412,-0.915366173877142,4e-07,1.3767262870926439e-08,0.0,176,14,338.60222999505953,1011.9944,mp-12905,Ba3CrN3,https://materialsproject.org/materials/mp-12905,4.0219684650945755,15.753225775088337,1.6020635237620982,22.395589870765267
-5.267387244782608,-121.14990663,6.646007696303022,-1.7669419441304353,1e-07,3.8788198860938656e-09,0.0,139,23,300.4538781071329,1202.5123999999996,mvc-10565,Ba2Mg3Tl2(CuO3)4,https://materialsproject.org/materials/mvc-10565,9.438065694388289,51.586950981177715,23.35873987919261,40.827829499469736
-9.272232665,-92.72232665,10.576579110901632,-1.1151749597633924,9.7598375,0.5381921244503073,0.0,166,10,211.340473461646,1346.104598,mp-1216889,U5P4S,https://materialsproject.org/materials/mp-1216889,31.521059870281306,63.179805699181536,-14.693860123528975,35.08034840837826
-6.415613447999999,-32.07806724,11.718738150641467,-0.917581258,3.97e-05,5.255259263503099e-06,0.0,139,5,88.038733823041,621.306,mp-1222307,Lu(SiPt)2,https://materialsproject.org/materials/mp-1222307,-48.33469130495263,29.638699902595235,-27.22690541545978,34.450615975363576
-7.399840191428572,-51.79888134,7.0076493072924775,-2.991535034285714,0.0001196,1.4510983053746216e-05,0.0,42,7,96.05318548272324,405.35454,mp-1223234,La2CuO4,https://materialsproject.org/materials/mp-1223234,-21.651544158646878,37.949208231506304,-15.141227096036827,58.49438457611429
-9.48475374125,-151.75605986,6.270802903538956,-3.9821197329687497,0.0,0.0,4.5549,15,16,231.06802608717862,872.5974,mp-753917,Y2HfO5,https://materialsproject.org/materials/mp-753917,2.38600181860256,18.84747270433021,2.8912365885695817,38.25094984674882
-4.513353628571427,-63.18695079999999,5.777508159754754,-1.0608760754761906,1.55e-06,1.0335733709730259e-07,0.0,74,14,174.7703733936364,608.078,mvc-6513,Mg(AgO2)2,https://materialsproject.org/materials/mvc-6513,-5.232800660003621,20.639705567247635,5.1384801268285765,36.057166444071285
-7.5742225775,-212.07823217,6.39198707994354,-3.1856046343750006,13.5022266,0.406405504328592,0.0,99,28,387.18920313380204,1490.42469,mp-756619,SrLiLa7Fe3O16,https://materialsproject.org/materials/mp-756619,-22.769496208122174,38.37348068401759,-13.843382187652367,58.943348169457224
-7.7534707934375,-248.11106539,6.504225373891605,-2.6701037985212497,6.99999985,0.22515115156768428,1.0821,55,32,362.32749018511794,1419.2136400000004,mp-510225,HoMn2O5,https://materialsproject.org/materials/mp-510225,-2.070408893864341,27.246871531182627,1.1331446267755456,49.68653689907471
-7.659856476428572,-107.23799067,6.031918984673898,-3.5622225492857145,0.0,0.0,2.6914,63,14,263.80436197602376,958.2710800000001,mp-752726,BaLa2O4,https://materialsproject.org/materials/mp-752726,4.980969252635975,15.71195156012496,3.5005001921729932,32.85673307780523
-7.477795958571428,-52.34457171,5.893439673418524,-3.0499809919228573,4.0000003,0.4789145513811768,0.0,107,7,97.33732761307449,345.461115,mp-1218156,SrLaMnO4,https://materialsproject.org/materials/mp-1218156,-22.51366640340409,37.950340603326566,-15.333086453977039,57.939878239870026
-11.364784699375,-181.83655519,7.321252443036548,-3.958144591093751,13.9999999,0.6277214758425725,3.1513000000000004,63,16,259.91926663243186,1145.974,mp-754041,Gd2HfO5,https://materialsproject.org/materials/mp-754041,0.8734778474021959,13.977678384720518,7.034532749815222,32.46487221043377
-7.888327005,-110.43657807,8.23795902106199,-1.9818479742857136,6.866042299999999,0.4572429975697738,0.14559999999999995,88,14,174.99951255814332,868.1752,mp-20102,Gd(PdO2)2,https://materialsproject.org/materials/mp-20102,0.3778103973396556,65.14038976369348,-7.207750565381312,51.931237705833254
-4.482970285833334,-161.38693029,4.471840113276406,-1.00939854234127,0.0,0.0,0.9387000000000004,62,36,1203.9042127657412,3242.1201920000003,mp-17566,Ba5P4,https://materialsproject.org/materials/mp-17566,18.09649727558914,32.63769440469028,22.106157889200524,37.64727488721982
-6.886623505,-165.27896412,6.376877549960687,-3.092715151354168,2.0000101000000003,0.08876629944661263,0.0,113,24,262.57991373395083,1008.371328,mp-1207610,Yb2Be2SiO7,https://materialsproject.org/materials/mp-1207610,-1.770703193826247,13.209052823762793,6.6436668238084025,30.865612852654518
-5.6666518166666675,-84.99977725,5.317307349349012,-0.5692945044439994,1.0000006,0.034965389373883056,0.0,148,15,333.30307408798404,1067.2889,mp-1228029,Ba6Ge2N7,https://materialsproject.org/materials/mp-1228029,4.151793680949004,15.568296433043574,1.2649570136096722,22.97784394936916
-3.3322194091666666,-39.98663291,4.779658568924996,0.04134361297103458,0.000322475,1.273702524774726e-05,0.5598000000000001,62,12,295.0566921578391,849.2846076,mp-1247210,CsZnN,https://materialsproject.org/materials/mp-1247210,6.301298614763581,-4.597718249753827,14.760140767678568,3.773480257278985
-6.322706846086956,-1163.37805968,6.836023646447067,-2.312733416333478,8.004845225,0.031913106602847366,0.0,33,184,2923.2185354885414,12034.159119999998,mp-1205023,Sr4Mn2Bi4O13,https://materialsproject.org/materials/mp-1205023,6.956052471248487,19.948703362769123,30.57451588561819,0.29384548975600217
-8.174775704285715,-228.89371972,6.839161940791406,-3.3447631219940486,0.0,0.0,3.8024,173,28,374.5759106850577,1542.7432,mp-561272,Nd3BWO9,https://materialsproject.org/materials/mp-561272,5.235808872608522,19.827512698087197,2.2270523513202938,36.934168208848014
-5.356711085,-53.56711085,10.029845489650633,-1.34027319825,0.0,0.0,0.14500000000000046,31,10,153.10909104592267,924.7964,mp-754071,Pb2O3,https://materialsproject.org/materials/mp-754071,-1.1555276952535942,25.975592976705986,-12.729467896235967,46.7193196171513
-8.37238733875,-669.7909871,6.12842188377766,-1.5824684665233335,0.0,0.0,1.1710000000000012,14,80,1101.9755746632836,4066.9752799999997,mp-29990,La3B2N5,https://materialsproject.org/materials/mp-29990,4.181573246038125,22.96554393170114,32.823458831384144,37.68182414502802
-8.104766539333331,-121.57149809,7.868737094759089,-2.806279315333333,0.9999998999999999,0.057695782045461726,0.0,12,15,201.99160482772083,957.17041,mp-27330,La3(OsO5)2,https://materialsproject.org/materials/mp-27330,5.578144515933351,4.096493704653545,7.177080408468819,24.940816216977005
-7.637280224166666,-91.64736269,4.470803264343591,-3.028014945937501,0.0,0.0,1.4759000000000002,139,12,148.31132902950839,399.31056,mp-561294,SrLi2Nb2O7,https://materialsproject.org/materials/mp-561294,-0.07297425029169867,9.385093796606355,8.904619192488108,29.824780732995947
-6.878258753571429,-96.29562255,3.197053652506277,-2.7228680122389166,0.0,0.0,3.1251,164,14,227.75466954928703,438.498512,mp-1211745,K2RbScV2O8,https://materialsproject.org/materials/mp-1211745,-16.692955580798092,19.437572366349727,-15.173626856518974,45.959637599873545
-7.350208193333333,-220.50624580000002,5.526585979988517,-2.695413004583333,5.45e-06,1.3620543786177626e-07,1.4677999999999995,185,30,466.3151046502721,1551.9843,mvc-3460,YSbO3,https://materialsproject.org/materials/mvc-3460,10.478587683074348,56.12898605556195,-7.552240477038126,41.890287595647905
-7.599831763214285,-212.79528937,6.419238995302769,-3.6874746647957144,2.5e-07,8.547295931174937e-09,2.8525,225,28,340.86993320464364,1317.7200384000002,mp-541097,Zr3Pb(O2F3)2,https://materialsproject.org/materials/mp-541097,4.168594177137015,20.068112275642733,-5.783400210559858,34.87449696667881
-2.990405104375,-191.38592668,8.060085510391994,-0.23572295437500035,4.596875e-06,2.447735377464319e-08,0.12450000000000028,137,64,2188.646677029992,10623.4656,mp-2048,TlTe,https://materialsproject.org/materials/mp-2048,-0.7240376083533954,26.50982762843847,2.0259954342360795,24.93513643797521
-6.607627561,-198.22882683,4.556871060571893,-2.443107133708334,0.0,0.0,0.0940000000000003,45,30,689.3441910796289,1891.70656,mp-1223194,La4As2(S2O)3,https://materialsproject.org/materials/mp-1223194,7.43923045165285,19.51499968150199,28.17629118390652,3.1846448887316097
-7.905357042083334,-189.72856901,6.5869445057883125,-3.6198919534375014,1.065e-05,4.963327924004134e-07,5.0677,113,24,250.0656650702037,991.948168,mp-1207992,Tm2Be2SiO7,https://materialsproject.org/materials/mp-1207992,-1.7213595403563926,13.261754356448588,6.640084922559883,30.04865492458798
-6.84358693483871,-212.15119498,7.340131062237723,-2.426854467500001,0.0001372,2.5308364241167973e-06,0.0,87,31,631.782311791716,2792.686507,mp-1194538,Nd10As8Au3O10,https://materialsproject.org/materials/mp-1194538,-9.282051766223553,22.240170058479837,11.405525535440626,8.179292297111159
-6.8128082905,-136.25616581,7.111674519849832,-0.5743513618333331,3.9e-06,2.2935279844392013e-07,0.0,127,20,198.1700372585432,848.71284,mp-568143,TmB4,https://materialsproject.org/materials/mp-568143,-2.144626981648232,17.000699485004617,9.463257871343528,24.33004418688779
-7.5653950114285715,-105.91553016,6.049907922309959,-3.5919958951785715,1.3e-06,8.074336976777992e-08,2.9178,38,14,187.6350249921476,683.6181485999998,mp-1218241,SrLa3MgAlO8,https://materialsproject.org/materials/mp-1218241,-6.837095097794036,19.42742575840057,-9.431784474851867,45.13050183838567
-7.986562551666667,-143.75812593,8.691725634293537,-1.945056799166668,0.0,0.0,0.0,15,18,225.50205348999611,1180.3408,mp-15910,Re2SbO6,https://materialsproject.org/materials/mp-15910,2.613301935154731,18.31374619069072,3.0540114402715823,37.61004125249782
-6.136666807333333,-92.05000211,7.00913238063196,-2.1605410199999997,2.8999999999999998e-06,1.5221630221357785e-07,0.0,139,15,222.0313287666268,937.19385,mp-1208753,Sr2YCu2(BiO4)2,https://materialsproject.org/materials/mp-1208753,-5.750523289496943,20.944523005007735,-10.852959361949603,45.19511667047015
-5.097426974545455,-56.07169672,8.487167234659202,-1.2615746564772727,0.8504458,0.05950187035840921,0.0,8,11,166.5687209335031,851.3480000000002,mp-34421,CdBi3O7,https://materialsproject.org/materials/mp-34421,8.294214918011745,22.235490903273863,0.9028028550192428,35.58522666331922
-3.3125558666666666,-39.7506704,4.7999692824790845,-0.4885780249999995,0.0,0.0,0.01910000000000034,62,12,480.58244661091555,1389.1760000000002,mp-13922,Ba2Ge,https://materialsproject.org/materials/mp-13922,9.034085618546248,18.526475768286364,37.75324808571403,0.7339109226704477
-7.538596099583334,-180.92630639,7.143689986416542,-3.3120634992708347,0.0,0.0,4.3192,113,24,256.89921716730487,1105.188328,mp-1210839,Lu2Be2GeO7,https://materialsproject.org/materials/mp-1210839,-2.0437359106557746,13.020419170008509,7.71061223533398,30.71933520257814
-5.316769398333333,-95.70184917,6.190269741093129,-0.2745294427244447,0.0,0.0,0.8852000000000002,15,18,475.3219197373294,1771.9372,mp-1246206,Ba3(BiN2)2,https://materialsproject.org/materials/mp-1246206,8.902622499667526,19.673948040296658,27.50506878882712,-3.0486807260065736
-7.194993195,-201.45980946,5.736344780122622,-3.1867542389971426,2.9999995,0.09145776545573137,1.7073999999999998,25,28,382.27687191384064,1320.57837,mp-1218813,Sr2La2MgMnO8,https://materialsproject.org/materials/mp-1218813,-22.95033323833955,38.590684779162224,-14.3817911928214,58.952734215264044
