energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization_uB,total_magnetization_T,band_gap,sgr,num_sites,cell_volume,weight,mp_id,formula,URL,tsne_xrd_lin1_0,tsne_xrd_lin1_1,tsne_xrd_lin2_0,tsne_xrd_lin2_1
-3.809117257142857,-26.6638208,3.8985872098322316,-0.3633141614285717,0.0003792,1.9871821835972407e-05,0.0,71,7,222.386321608161,522.1150772,mp-9578,Ba3(AlSi)2,https://materialsproject.org/materials/mp-9578,2.7931573992614753,-11.337169350698336,21.278351493187863,-15.062131191268225
-5.9946619012,-599.46619012,4.24691775439895,-2.4298708014499995,0.0,0.0,2.9164,78,100,1686.5819910352084,4313.5239999999985,mp-560656,CaTeO3,https://materialsproject.org/materials/mp-560656,6.605215547313884,27.63097245831905,32.21091238050881,-4.83044680409442
-7.311191899777778,-658.00727098,3.902047109500296,-3.094420316555556,0.0,0.0,3.5781,161,90,1499.7336958557212,3524.1758200000004,mp-555221,Sr9TmV7O28,https://materialsproject.org/materials/mp-555221,6.507474582206638,22.051567576959528,29.74848001585055,0.3174439160681999
-3.1275315110000004,-31.27531511,6.561882048503448,-0.4653240404374998,3.55e-06,1.3484281567129354e-07,1.2705000000000002,12,10,306.81597485652696,1212.43174,mp-570961,CdBiSe2I,https://materialsproject.org/materials/mp-570961,-0.28554423569778914,-11.712520537157452,0.42254028017679773,-0.731290239052241
-5.991827163888888,-215.70577790000002,2.8663804734517555,-2.2453028908892056,0.0,0.0,5.7674,14,36,430.11911221476987,742.460728,mp-24171,SrPH3O4,https://materialsproject.org/materials/mp-24171,28.096764016445952,-21.016519926429726,11.423062108579447,-33.772866737802154
-5.1596945534375,-330.22045142,2.8161058157821386,-2.0491313689375,0.000119425,1.151541365596213e-06,3.3075,66,64,1208.62934415069,2049.7128,mp-680301,K3AsO4,https://materialsproject.org/materials/mp-680301,-18.1486640353925,15.033477297437734,30.400898030765713,-3.4782251182375266
-5.4289115603125,-173.72516993,4.913949268703941,-1.0469569544120834,0.0,0.0,2.0142,60,32,445.3452183703754,1317.8876,mp-559562,AgTeNO5,https://materialsproject.org/materials/mp-559562,4.39399955720308,31.10284231417039,20.215413614715715,-15.177344531298818
-5.4122663847500005,-216.49065539,5.7721542282761575,-1.4605722544375006,3.00000025,0.05885140248858305,0.0002999999999993008,148,40,594.0758546574622,2065.05079,mp-1198962,CoTe6O13,https://materialsproject.org/materials/mp-1198962,4.62508052131147,19.365195426809017,32.307261149511774,-6.630432429785893
-7.747822158076923,-201.44337611,3.6746972073552033,-3.44573062474359,0.0,0.0,3.9442,100,26,368.08096579607854,814.5464000000002,mp-1192641,Sr2Ti(SiO4)2,https://materialsproject.org/materials/mp-1192641,3.3499277315280502,26.09444960485941,-6.135525061706352,29.388617304416428
-6.723597620833334,-645.4653716,2.9201581703825847,-2.7550768061844906,0.0,0.0,5.5484,64,96,1252.0610683169486,2201.8249920000003,mp-1020705,Rb2Li3B(P2O7)2,https://materialsproject.org/materials/mp-1020705,0.582114170051809,-14.566312713998954,66.57087107552628,-21.79743376095717
-3.5728285275,-42.87394233,3.345068012763317,-1.0396467771297992,1.8100000000000003e-05,6.400299842776139e-07,3.3905000000000003,87,12,329.57607856671217,663.9135676,mp-1183955,CsHS,https://materialsproject.org/materials/mp-1183955,-19.30836247196599,13.877490174949234,35.206677981297844,-2.034027876770167
-6.618517471666666,-158.84441932,4.735913243710222,-2.5846493934375,4.00000035,0.11309701596874686,2.0075000000000003,113,24,412.17942639656684,1175.5496,mp-1190820,Ba2FeGe2O7,https://materialsproject.org/materials/mp-1190820,6.037663253800218,27.47804155569643,33.21950706408039,-6.313738277446643
-7.258192877222222,-261.29494358,7.039274886706708,-2.149849259375,4.000000075,0.08300341757580591,0.0054999999999996154,14,36,561.6185613287504,2380.7856,mp-16785,Pu(TeO3)2,https://materialsproject.org/materials/mp-16785,9.857204313402137,19.559752679936413,27.38843621080514,-5.3849527668344805
-5.078542263,-50.78542263,5.007806383718786,-0.18068898000000005,2.9999999,0.11389304220270445,0.5246000000000004,148,10,306.97391584331933,925.7632,mp-3779,CrSiTe3,https://materialsproject.org/materials/mp-3779,-19.301717453227585,-35.19289622534224,20.19695019167285,-15.576895159443312
-7.984921935,-127.75875096,5.38691375256283,-3.1506627602316817,0.0,0.0,1.4197000000000002,123,16,260.86712018795174,846.2725919000002,mp-505814,CsBa2Nb3O10,https://materialsproject.org/materials/mp-505814,4.018677062417302,19.04255403034096,-7.327405874683879,30.62630701437432
-6.607720867777778,-118.93897562,8.876953089284381,-1.9673200747222224,0.0,0.0,1.9045,41,18,261.0624345872484,1395.5944,mp-23329,Bi2WO6,https://materialsproject.org/materials/mp-23329,-11.073487179712926,-24.56093381315916,-10.727811836078539,33.01193180042573
-5.585318684,-27.92659342,8.647050027557317,-1.4901715952500003,0.0,0.0,0.14900000000000002,115,5,89.48058679821614,465.959,mp-1017551,Bi2O3,https://materialsproject.org/materials/mp-1017551,-10.130033073304023,-25.12622229687568,-1.7864074327589157,-28.798765483983654
-7.084512057045455,-311.71853051,4.1803204461147585,-2.294397810340909,3.000001125,0.05832995176515347,2.2417,62,44,599.3868736471079,1508.9252,mp-541360,V3CdO7,https://materialsproject.org/materials/mp-541360,5.0446110367232695,30.19606331955337,53.07489384331557,-10.415681462049358
-5.073547848333333,-121.76514836,5.460084828394788,-1.6244770622500002,1.00000015,0.03363071103054753,0.0,69,24,346.5304825129555,1139.44073856,mp-19397,Ba2Na(NiO2)3,https://materialsproject.org/materials/mp-19397,1.6214844000742632,26.04659273263573,1.7151712622735962,27.651184543278585
-6.542029208974358,-255.13913915,5.270570960653419,-2.5355215872435903,0.00011926666666666667,2.074877641804592e-06,3.5566,145,39,669.890807311288,2126.2415100000003,mp-685195,SrLaTl(AsO4)2,https://materialsproject.org/materials/mp-685195,5.782751386190992,-20.782989637102528,17.150143472810168,-16.73285241497077
-7.434153684642857,-416.31260634,7.588255559668387,-2.514615275625,0.00049355,7.1423097063871945e-06,1.7395999999999998,38,56,805.3226344067778,3680.12664,mp-1228636,BaNb4Bi4PbO18,https://materialsproject.org/materials/mp-1228636,20.745040214999076,58.38225338253036,33.241330631816076,-4.6281925220831255
-4.584854893,-45.84854893,7.675977445238748,-1.6710612079880005,0.0,0.0,2.2374000000000005,67,10,249.34216660131958,1152.6045464,mp-1206410,Pb2IOF,https://materialsproject.org/materials/mp-1206410,-19.62788846421592,13.77763375860603,-16.60811510452665,38.03438179210054
-4.1618483095,-83.23696619,5.762107711007933,-1.263453228,0.0,0.0,0.1528999999999998,148,20,789.1120726127664,2738.2365900000004,mp-1190279,Tb7RhI12,https://materialsproject.org/materials/mp-1190279,-24.552040087766613,-37.99497671780718,-34.1204233103866,-23.78271431310535
-6.2570038669444425,-450.50427842,3.3520184084206424,-2.3937577402346744,0.0,0.0,3.0438,92,72,1466.651163264812,2960.63,mp-1209602,Rb5V3O10,https://materialsproject.org/materials/mp-1209602,8.47537430656053,-24.696653184010195,21.46427068955731,-18.538292096880923
-4.637627901428573,-32.46339531,5.128871875320656,-0.0005413878571433528,1.59e-05,1.1057263873681817e-06,0.15409999999999968,215,7,167.58181047369595,517.6064,mp-569600,Ge3As4,https://materialsproject.org/materials/mp-569600,-9.719423005249443,-7.0079527673656905,-11.80647540153319,7.686903875775517
-4.6747296600000015,-51.42202626,7.560105741080317,-1.2691521468181817,0.0046415,0.00019075229450696843,0.0,139,11,283.57374039272565,1291.05514,mp-546846,BaBi4(IO2)2,https://materialsproject.org/materials/mp-546846,-15.357113685641586,21.904833290341035,-16.104304882699456,40.56441376712045
-2.0649494379166664,-49.55878651,3.9092002341442513,-0.23144646132183916,3.396666666666667e-05,3.279226644641817e-07,0.0,185,24,1207.1435626082366,2841.8277341999997,mp-542220,Cs3As,https://materialsproject.org/materials/mp-542220,1.3591630645902475,-14.519516302117774,31.531126903827936,-6.453482474743866
-6.449291671333332,-96.73937507,4.172082152117091,-2.652082643583333,0.0,0.0,3.0029,189,15,248.6678297966715,624.7746,mp-555731,SrGeO3,https://materialsproject.org/materials/mp-555731,-18.433781131485887,17.65069583228797,-5.561399286434106,29.350009797725907
-4.8384011171428565,-33.86880782,6.04483914317845,-1.4517185878571428,2.4e-06,1.1504904538488815e-07,0.6121000000000003,10,7,243.11158220020423,884.9960000000001,mp-1227387,Ca(ErTe2)2,https://materialsproject.org/materials/mp-1227387,-23.808302377021146,-37.70521230701647,-33.356559849213376,-24.11761238891756
-6.489949465,-233.63818074,5.709900413801115,-2.3146556163888885,0.0,0.0,1.3565999999999998,14,36,571.5290018468003,1965.2496,mp-4599,Ce(TeO3)2,https://materialsproject.org/materials/mp-4599,9.944188190690909,19.28534708140349,27.20359727207993,-5.489347569680632
-7.251732212826087,-333.57968179,7.588277218856231,-2.3288248191847822,0.00044875,7.6421746337346e-06,1.2672,30,46,684.3289792934853,3127.22428,mp-645592,Nb3(BiO3)5,https://materialsproject.org/materials/mp-645592,6.901095438335237,27.208372095357753,-10.457787088933717,33.06089224273408
-5.329309102142857,-74.61032743,5.341326249166043,-1.2572936985714287,3.72e-05,9.132265513422371e-07,0.3273999999999999,11,14,474.724709768926,1527.0099,mp-1209743,Pr3RuBr3,https://materialsproject.org/materials/mp-1209743,-24.85676624500188,-37.83478188229333,-34.13997957624762,-23.927855601333547
-4.7947051571428565,-33.5629361,6.287812906907633,-1.4198918778571432,0.0002085,1.0218631377410192e-05,0.6514999999999995,10,7,237.78844889642377,900.4119999999999,mp-1227408,Ca(LuTe2)2,https://materialsproject.org/materials/mp-1227408,-23.91733524794702,-37.414096834475686,-33.27657036856617,-24.03914906607288
-6.5304891000000005,-235.09760759999998,4.473860890995838,-2.081110287289272,0.0,0.0,2.3111,173,36,544.070042626328,1465.8455038,mp-18398,CsV3(TeO6)2,https://materialsproject.org/materials/mp-18398,6.060019588301178,27.04781907186823,32.6173121482916,-2.519089603335363
-5.696461194375,-364.57351644,3.614674072441669,-1.9322899976171881,0.0,0.0,3.478800000000001,61,64,1021.6612423105247,2223.96,mp-27845,CaSe2O5,https://materialsproject.org/materials/mp-27845,8.771014273458004,26.629886222852672,44.90407757874234,-4.133305006424516
-6.364790030178571,-356.42824169,8.04235442964643,-1.9971860858928576,7.5e-08,9.310147754103064e-10,1.4756999999999998,60,56,938.8195343696593,4546.90872,mp-561382,NbBi4BrO8,https://materialsproject.org/materials/mp-561382,20.900233579057566,58.93083984210059,32.892438168709056,-4.605396448625336
-9.02786194575,-361.11447783,5.376130778415988,-4.004519465,0.0,0.0,4.0624,24,40,607.4088974607232,1966.53592,mp-766267,Y7TmO12,https://materialsproject.org/materials/mp-766267,18.49244667090827,59.63233599786489,-5.674131331098023,36.79651883280144
-8.132642297954545,-357.83626111,3.7767582329404696,-3.52654084443182,0.0,0.0,4.7096,14,44,610.2852712952192,1388.0432,mp-17468,SrZrSi2O7,https://materialsproject.org/materials/mp-17468,6.991120768584027,19.797981880013374,30.617590199589724,0.364133457545582
-6.569591744761905,-137.96142664,3.04114825183225,-2.8061493799811656,2.8666666666666666e-06,9.970473840090123e-08,4.2981,189,21,335.07253065887534,613.6593095999998,mp-867757,RbCaCO3F,https://materialsproject.org/materials/mp-867757,5.539509007747687,-20.77064912041596,-5.2963346300582295,29.071312341333787
-5.0384685744,-251.92342872,3.514819366998747,-3.109428181982965,3.00001582,0.03936166484238683,3.905,87,50,888.2342458069597,1880.102096,mp-1203661,KRb2CrF6,https://materialsproject.org/materials/mp-1203661,-3.2417081078509096,-13.18121053349858,-0.5426756519915895,7.39173932944481
-4.313709439166667,-258.82256635,2.18663019248472,-1.1510658119523811,0.000158125,1.473757751319915e-06,2.7043,4,60,1250.408345951408,1646.562096,mp-1147724,Li4Zn(PS4)2,https://materialsproject.org/materials/mp-1147724,-18.380023001167107,14.764204409114502,-9.51262376338146,-3.20749053902575
-6.2087948509375,-198.68143523,4.230464461804627,-2.5096458484878568,1.000000025,0.022404663724124044,0.4507000000000001,19,32,520.1624629323444,1325.189448,mp-556604,BaCuPClO4,https://materialsproject.org/materials/mp-556604,6.90708505651662,19.96194429740197,30.46186206208076,0.44388124709058463
-3.7400741414285714,-104.72207596,4.873633891176039,-0.6605512974060959,0.0,0.0,1.5473000000000003,82,28,763.6702959137996,2241.3501556999995,mp-1226259,Cs3Ag9(SbS3)4,https://materialsproject.org/materials/mp-1226259,-12.51551145850556,22.94337808097988,20.221063571157853,-15.180855069624052
-5.0610675190909085,-111.34348542,2.94291021264249,-0.5381724670454546,0.029217200000000002,0.0010148184680504845,0.0,124,22,335.52714302386164,594.6419999999999,mp-1182576,BaO10,https://materialsproject.org/materials/mp-1182576,4.8381862100558735,-11.192745161740561,14.385333286674824,-22.93560706782131
-8.162821252666667,-489.76927516,5.166627777975833,-3.81346730525,0.0,0.0,4.3796,14,60,968.7930528386256,3014.3182288000007,mp-780409,La4Al2O9,https://materialsproject.org/materials/mp-780409,9.776392534669933,23.731486850060534,34.36335919026578,-1.6273482833814612
-6.3786204062500005,-306.17377949999997,3.150027905586229,-2.3950116038779776,0.0,0.0,1.2752,62,48,756.0602887683012,1434.239696,mp-1224154,K2P2PdO7,https://materialsproject.org/materials/mp-1224154,38.05029218077639,-35.0241958671296,36.106410266690155,-57.060756165146465
-8.1571777455,-489.43066473,5.189845568952738,-3.8078237980833327,0.0,0.0,4.485200000000002,14,60,964.4589673052819,3014.3182288000007,mp-781707,La4Al2O9,https://materialsproject.org/materials/mp-781707,9.845281203001939,23.792405297711248,34.405346299073,-1.5198098595488647
-3.98794137,-39.87941370000001,4.572880805412276,-0.2678082230000001,0.0,0.0,1.2468999999999992,162,10,318.0031769312361,875.7340771999999,mp-31220,AlSiTe3,https://materialsproject.org/materials/mp-31220,-19.47249266574293,-35.41211519088967,20.16394123629675,-15.595204012402615
-4.1135709195,-82.27141839,5.8926818134873695,-1.17682220725,1.0,0.015131019374903241,0.0,148,20,770.2101546370018,2733.21088,mp-567566,Ho7FeI12,https://materialsproject.org/materials/mp-567566,-24.812372856493567,-37.99758622826115,-34.169191210056034,-23.77747075433001
-8.61660196388889,-620.3953414,5.456360758427764,-3.1561422271875,12.00179535,0.16037638540146507,0.0,161,72,872.1340117859273,2865.7428,mp-1227918,CaEu2B2O7,https://materialsproject.org/materials/mp-1227918,3.55050565777948,21.43874581281148,-5.6155387107483214,28.993158242001314
-6.254437234999998,-87.56212129,4.9330093884625335,-0.8003344488771417,1.0,0.031749321056983845,0.0038000000000000256,176,14,367.06500752072515,1090.4502,mp-1246640,Ba3ZrN3,https://materialsproject.org/materials/mp-1246640,6.893233958355664,18.04114545275705,12.179348291986669,7.922697260923518
-3.8289746205,-76.57949241,4.5595766028155165,-0.8111202937413791,4.0000002,0.0565759670539717,0.22120000000000006,60,20,823.9587204330288,2262.4598476,mp-580597,CsCrI3,https://materialsproject.org/materials/mp-580597,-18.26747035781165,-35.46050955579967,18.91984065977937,-13.716954586485159
-7.592874492000001,-37.96437246,6.706178770172813,-3.2983703042187513,0.0,0.0,2.1752,164,5,98.90734893573669,399.4428,mp-13971,Nd2SeO2,https://materialsproject.org/materials/mp-13971,-13.558945356290646,22.375418130810637,-32.674044386499354,-19.333167909297615
-3.439982767,-34.39982767,3.4806016477802415,-0.3131376034759999,5.65e-06,1.593986846634951e-07,0.0,194,10,413.0866330796138,865.8574,mp-13288,Ba3LiN,https://materialsproject.org/materials/mp-13288,29.50142994136023,-20.29062926844537,3.2495722570851986,-27.44822522248845
-7.91276819125,-379.81287318,4.334149901965703,-2.607122314416666,7.000000075,0.1031175408073805,3.1751,60,48,791.1210221193893,2064.894,mp-1211580,KGd(MoO4)2,https://materialsproject.org/materials/mp-1211580,6.071509741902172,18.562703495930137,34.96416535037534,-2.797293466737216
-8.15278414111111,-293.50022908,6.834763752471767,-3.2838618819444445,0.0,0.0,3.2259,15,36,541.9325156848446,2230.58936,mp-770889,La2WO6,https://materialsproject.org/materials/mp-770889,1.7065872986432826,-17.261511330042087,27.912764325302163,-6.268848817631245
-4.598749703999999,-91.97499408,5.0725907863148105,-1.2465789090949997,0.0005488,1.0338342482065433e-05,1.1252,166,20,618.6437292318248,1889.82397,mp-1228784,Ba10IBr4N5,https://materialsproject.org/materials/mp-1228784,-13.791247864721795,20.716005211450078,-14.974704537274597,12.700379850329984
-6.612709008333333,-158.7050162,2.770669519381553,-2.2930440081041668,2.9999998,0.08309722924976327,2.4697,113,24,420.7383603824037,702.01719,mp-1190373,K2V2CoO7,https://materialsproject.org/materials/mp-1190373,60.579346170426206,-36.3548503703791,68.91314398834177,-24.198129372367145
-5.32528718175,-213.01148727,5.804672646694441,-1.4546799444374998,2.0000003,0.039464469197484704,2.9687,148,40,590.6105799802415,2064.5712,mp-1196304,NiTe6O13,https://materialsproject.org/materials/mp-1196304,4.653107604280361,19.35163818041416,32.43739949226985,-6.56761772271121
-8.320685234210528,-158.09301945,6.444208223002484,-3.6425190442105273,0.0,0.0,3.462699999999999,148,19,311.60271397999963,1209.26562,mp-755135,La6WO12,https://materialsproject.org/materials/mp-755135,-11.696691290680162,-25.20879358764594,-9.938863139839755,31.749690871638354
-3.745599896428572,-104.87679709999999,4.737493106912715,-0.653097507849446,0.0,0.0,1.5892,82,28,735.7336756704448,2099.0372,mp-1219697,Rb3Ag9(SbS3)4,https://materialsproject.org/materials/mp-1219697,-12.682719658242391,23.052943170649275,-8.0345631971172,-1.071100007080358
-3.298000216666667,-89.04600585,7.4537806164650595,-0.5652279246875006,0.0,0.0,0.5885999999999996,146,27,883.8686132293758,3967.4844,mp-667,Tl2S,https://materialsproject.org/materials/mp-667,-11.121047142368989,-19.8929703382742,-20.52894632033365,-7.0118650928611
-6.1858777866666665,-1039.22746816,5.0028197190216535,-2.629936111666667,1.25e-08,5.366360477037825e-11,3.0273000000000003,173,168,2714.610959892275,8178.4944,mp-680226,Ba(GaO2)2,https://materialsproject.org/materials/mp-680226,5.204995167051503,27.672344593679504,69.12946326070785,-22.960338791456557
-8.203903975,-328.156159,6.089591372921512,-3.754582278250001,0.0,0.0,3.6593,206,40,719.4810411803293,2638.508,mp-16705,Pr2O3,https://materialsproject.org/materials/mp-16705,-12.112707328274993,-26.64165253617401,-6.456411550555626,-18.292240480939476
-7.4382218545454535,-327.28176160000004,3.164579678199786,-2.9032046783177923,4.9999998,0.10322091162212332,4.164,14,44,564.5205086475562,1075.8374760000004,mvc-1303,CaMnP2O7,https://materialsproject.org/materials/mvc-1303,3.4145048281624466,27.453822952102943,31.433665364313267,-1.3435374110594325
-6.1294863429166675,-441.32301669,6.3263513920181325,-1.8911244661111115,0.0,0.0,2.5373,92,72,1401.3635590022861,5338.94,mp-1208305,Tl5V3O10,https://materialsproject.org/materials/mp-1208305,8.56997345176768,26.397929404391185,31.607221090600447,-6.413018964726483
-5.28638948475,-211.45557939,5.7757857677409215,-1.5328537301874996,0.0,0.0,2.972700000000001,148,40,597.4259172987518,2078.0024,mp-560198,ZnTe6O13,https://materialsproject.org/materials/mp-560198,4.643428143190409,19.30541915151035,32.35241359544961,-6.545035897783683
-4.7764164490625,-152.84532637,4.337860848387722,-1.6871081000337504,0.000307625,5.472567234619397e-06,3.6856,62,32,655.1005263086564,1711.3328,mp-1199855,ZnSb2Cl2O3,https://materialsproject.org/materials/mp-1199855,5.984019790931478,30.01453191311386,31.543134773127946,-3.9128107171038886
-3.820842917,-38.20842917,4.5239408945916155,-0.9144882942413796,2.9999995,0.08435795889464098,0.6034999999999999,194,10,414.45038439482363,1129.1207238000004,mp-22991,CsVI3,https://materialsproject.org/materials/mp-22991,-18.092384463834005,-35.5848339847728,-15.400751073012614,-29.947435901000272
-6.3466061625,-76.15927395,2.970981535619462,-1.6946088166666666,0.0,0.0,1.7254000000000005,67,12,145.87336468569094,260.9918,mp-753425,LiCuCO3,https://materialsproject.org/materials/mp-753425,5.956248558245872,30.155964134154907,35.81830343658811,-57.16967772755146
-2.852140135,-5.70428027,1.4348585945521355,2.315763816625,2.9999925,0.5910990016150123,0.5835,225,2,59.14763316579647,51.108999999999995,mp-1057017,KC,https://materialsproject.org/materials/mp-1057017,-26.145404011793012,-41.57074090476396,-15.15582989407691,-27.873622864878104
-8.002026434893617,-376.09524244,5.030267944489747,-3.4084955566081567,0.0,0.0,4.0103,189,47,606.6059560212218,1837.59033784,mp-6760,Na3La9B8O27,https://materialsproject.org/materials/mp-6760,3.7709745590830366,21.451195424622085,26.501681027877694,-3.229377048052152
-6.880828073529411,-233.9481545,6.428066708143955,-2.3066760786764706,3.99999995,0.08911247857083801,0.0,64,34,523.117067947773,2025.024,mp-17304,Ba4Ru3O10,https://materialsproject.org/materials/mp-17304,7.036889530269983,22.34034092264556,3.603266653752116,34.24785326432126
-6.50168293625,-156.04039047,4.544568402130133,-2.811356183854168,0.0,0.0,3.6144,113,24,406.4850692416285,1112.4696,mp-1190545,Ba2MgGe2O7,https://materialsproject.org/materials/mp-1190545,5.995772240977608,27.53458028499033,33.366510112412705,-6.469094180735412
-5.910571968666668,-177.31715906,2.81132540961356,-2.4786815777768205,0.0,0.0,2.1782,147,30,851.1851029108223,1441.0732,mp-753548,Rb6Ti2O7,https://materialsproject.org/materials/mp-753548,21.335639053338248,-16.097882427494724,21.64817246673144,-19.51232491935397
-8.089836952,-40.44918476,6.691224177055763,-3.6674481942500012,0.0,0.0,1.6476,115,5,86.54024581094261,348.7182,mp-1219167,Sm2O3,https://materialsproject.org/materials/mp-1219167,-11.00651740121023,-24.32744090841885,-8.57190803022726,33.680726862237016
-8.116690856470589,-275.96748912,6.217116547000965,-2.4786414379411763,12.002882199999998,0.2729037152959541,0.0,15,34,512.5704003864752,1919.0816,mp-1225913,Eu2Mo(WO6)2,https://materialsproject.org/materials/mp-1225913,11.194465101730364,21.395431308705348,39.9744560487328,-4.667647568986523
-3.4558913375,-96.76495745,4.353178938935093,-0.9108119774014776,5.86913965,0.05450713124976258,1.0526000000000002,167,28,1254.8694468413482,3289.6975714,mp-541738,Cs3Cr2I9,https://materialsproject.org/materials/mp-541738,-18.34872465359433,-35.341797082256114,-12.706644871537392,-28.775036422019518
