energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization,band_gap,sgr,num_sites,cell_volume,weight,mp_id,formula,URL,tsne_cry_0,tsne_cry_1,tsne_xrd_0,tsne_xrd_1
-6.5959773944736835,-250.64714099,9.25218704574008,-0.10295960236842093,19.9543194,0.0,194,38,477.5930971999777,2661.0519600000002,mp-1204922,Ho2Co12Ni5,https://materialsproject.org/materials/mp-1204922,71.7782950478633,42.07975625487148,85.65994398547744,-18.699800439572734
-6.598890216578948,-250.75782823,9.26517684560508,-0.10699353921052678,19.9432604,0.0,194,38,478.5929288935877,2670.36668,mp-1203663,Er2Co12Ni5,https://materialsproject.org/materials/mp-1203663,71.75015726357223,42.079410440532094,85.67440630262422,-18.70912524139307
-6.94655129,-263.96894902,9.28113690774228,-0.10419728105263236,25.47695035,0.0,194,38,478.1989595632194,2672.76463,mp-2531,Er2Co17,https://materialsproject.org/materials/mp-2531,71.74701806029583,42.11832800713903,85.67459950725666,-18.765357729771832
-5.855406866315789,-222.50546092,9.205298930750713,-0.19828636421052626,6.8218512,0.0,194,38,474.65467622763566,2631.277,mp-569945,Tb2Ni17,https://materialsproject.org/materials/mp-569945,71.94445790113659,42.11867993455229,85.63287331746541,-18.71138761516566
-6.406085197894738,-121.71561876,8.94871860658831,-0.20151382473684154,17.6452347,0.0,160,19,250.89502532107474,1352.08443,mp-1217733,Tb2Ga3Co14,https://materialsproject.org/materials/mp-1217733,73.70708314615058,40.37225618007486,85.76346205857267,-20.888381822356074
-7.016000577105262,-266.60802193,8.881028031464211,-0.08230954473684224,21.3347497,0.0,164,38,499.1792036758684,2669.75024,mp-1219324,Sm2ZrCo16,https://materialsproject.org/materials/mp-1219324,72.6862034435803,41.02831989522864,85.35652926098815,-20.223341191879307
-7.304341503421052,-277.56497713,8.910374625210476,-0.10564624026315828,29.75399445,0.0,194,38,490.6058450858789,2632.5679600000003,mp-1197249,Ho2Fe5Co12,https://materialsproject.org/materials/mp-1197249,71.65793075372362,41.51756589552693,85.70506765474781,-18.906047895048168
-6.936170988333332,-166.46810372,8.463539203729171,-0.3138336483333326,9.31292205,0.0,141,24,292.5309840677408,1490.99021,mp-1191366,TbCo9Si2,https://materialsproject.org/materials/mp-1191366,73.68569249547096,41.968104484326666,66.4954409193619,-19.07925118794623
-6.722876392105262,-127.73465145,8.587010201567633,-0.016215096315789133,23.419261499999998,0.0,160,19,249.12743878603246,1288.29242,mp-1219957,Pr2Co16Cu,https://materialsproject.org/materials/mp-1219957,73.83389039265587,40.344713265101305,85.62845439286676,-20.374454160785962
-7.106729446315789,-135.02785948,8.533022987925728,0.0243592763157898,15.9376405,0.0,12,19,247.10603550464091,1269.805425,mp-1219992,Pr2Cr2Co15,https://materialsproject.org/materials/mp-1219992,73.86115682863705,40.349163886398586,85.54370591190202,-20.32271549642905
-7.216954912105262,-137.12214333,8.579170234651954,-0.07474711657894773,28.6188249,0.0,160,19,249.7304256596959,1290.231535,mp-1219231,Sm2Fe4Co13,https://materialsproject.org/materials/mp-1219231,73.87166682194024,40.21043016936647,85.73162676526891,-20.765931683670303
-7.052888600526315,-268.00976682,8.822122374420006,-0.04784553499999932,47.3829524,0.0,8,38,504.6984611894408,2681.3651950000008,mp-1224958,La4TaCo33,https://materialsproject.org/materials/mp-1224958,73.66237482776418,40.38606015669178,85.01671147377584,-21.048737494312924
-5.855458889210527,-222.50743779,9.320026067603193,-0.20065636500000114,6.92400465,0.0,194,38,471.3593647921181,2645.5756,mp-1197654,Dy2Ni17,https://materialsproject.org/materials/mp-1197654,71.87844349551695,42.203160898292545,85.63948942902522,-18.592492942690498
-7.657792037692308,-99.55129649,8.647570441053325,0.05625071519230792,14.6980701,0.0,44,13,160.8357629926286,837.58259,mp-1219042,SmMn5Co7,https://materialsproject.org/materials/mp-1219042,71.86314066024818,40.65576021265049,82.81369397060057,-20.054625810078555
-6.940093696052631,-263.72356045,9.326673479397307,-0.10713262657894744,25.16886275,0.0,194,38,477.05723043651216,2679.46547,mp-1196360,Tm2Co17,https://materialsproject.org/materials/mp-1196360,71.65160563203176,42.17964499647391,85.68316472886602,-18.673527799140906
-6.592563492631579,-250.51741272,9.281953885457064,-0.03222963421052626,49.8637233,0.0,156,38,488.0705631430274,2728.179435,mp-1216133,Yb4ZrCo33,https://materialsproject.org/materials/mp-1216133,71.57457183164453,41.950549927930716,85.7393005058445,-18.796107309384038
-6.5451314813157895,-248.71499629,9.400865755028144,-0.02262729710526245,26.601226300000004,0.0,194,38,476.1931969098429,2695.88863,mp-1199900,Yb2Co17,https://materialsproject.org/materials/mp-1199900,71.638052228399,42.176762070060896,85.68517054440855,-18.659274922355443
-7.03278327,-133.62288213,8.476587296198206,-0.04897812026315837,20.3001014,0.0,160,19,249.11914714230358,1271.68356,mp-1223090,La2VCo16,https://materialsproject.org/materials/mp-1223090,73.88318125670308,40.2797046196696,85.63494995407343,-20.48811974063806
-6.523234974210527,-123.94146451,8.751116809822648,-0.09460599447368467,21.0014407,0.0,166,19,251.2623177825795,1324.163925,mp-1188906,Sm2Ga2Co15,https://materialsproject.org/materials/mp-1188906,73.32200691313193,40.23787547866855,85.58894277083753,-20.84070283307963
-5.855744553684211,-222.51829304,9.394652461133926,-0.204945472105264,7.09972715,0.0,194,38,470.9798054310149,2664.6116,mp-30608,Er2Ni17,https://materialsproject.org/materials/mp-30608,71.82671469130132,42.23539833032537,85.6547164947806,-18.59531552521487
-6.9368815941666675,-166.48515826,8.596124861043437,-0.31954871208333196,9.34741465,0.0,141,24,291.2386912444523,1507.65751,mp-1191958,ErCo9Si2,https://materialsproject.org/materials/mp-1191958,73.40940770972583,42.08060424204831,66.53711422043888,-19.004319308637843
-6.608511862045455,-290.77452193,8.638771113640287,-0.13315912458454512,21.69686185,0.0,194,44,494.04993538677695,2570.24027,mp-1213920,Ce2Co17H3,https://materialsproject.org/materials/mp-1213920,73.96209574705244,40.1880296290186,85.59585148708473,-19.715601401886442
-6.899854018333333,-206.99562055,8.45770838737563,-0.058678864999999775,30.919406199999997,0.0,65,30,404.6010893521441,2060.7754136,mp-1227640,Ce4AlCo25,https://materialsproject.org/materials/mp-1227640,79.5058825924629,20.885362632468887,85.82551144652567,-18.572142267415877
-6.645431983684211,-126.26320769,8.882004200033732,-0.012732971666666591,24.1146825,0.0,160,19,252.6738947236401,1351.51932,mp-1219201,Sm2Co16Ag,https://materialsproject.org/materials/mp-1219201,73.35380404437878,40.278878686746616,85.49072941171579,-20.73420543697607
-8.809868832307693,-114.52829482,8.484269123631233,-0.000912292307692024,2.6539557,0.0,139,13,160.83398536293666,821.7565400000002,mp-20656,DyMn12,https://materialsproject.org/materials/mp-20656,71.09944646917859,40.50433070058889,83.16331262621289,-19.59014907631334
-9.521302058461538,-123.77692676,8.477955180186187,0.016728685384616318,7.2032449000000005,0.0,139,13,159.92547227119758,816.5065400000002,mp-639892,GdMn12,https://materialsproject.org/materials/mp-639892,71.39093235990427,40.50703790345198,82.92408052023181,-19.686931924597896
-6.927824930833334,-166.26779834,8.262172245808022,-0.2980805560416672,9.548264699999999,0.0,141,24,296.21765112340853,1473.85951,mp-17623,SmCo9Si2,https://materialsproject.org/materials/mp-17623,73.97164659493227,41.87427655938658,66.42468689222568,-19.20184248461733
-6.588577644210527,-250.36595048,8.119548047286518,-0.02160049315789455,20.2743705,0.0,194,38,488.1742910507618,2387.0288600000003,mp-1199930,Y2Co14Cu3,https://materialsproject.org/materials/mp-1199930,72.51732494330012,40.68053001601993,81.84288423286476,-19.843309917013272
-6.868070775833334,-164.83369862,8.277694801771156,-0.23426419562499964,0.0195591,0.0,141,24,293.20758475143515,1461.62351,mp-1191853,NdCo9Si2,https://materialsproject.org/materials/mp-1191853,73.9561996804098,41.91404767804253,66.4495531632331,-19.166553307918136
-6.029590095789473,-229.12442364,8.222018942131216,-0.2720570436842108,0.14270045,0.0,194,38,491.4974193684882,2433.6079999999997,mp-1202894,Ce2Si2Ni15,https://materialsproject.org/materials/mp-1202894,71.47965972785785,41.067766349327655,85.59970462100175,-18.768212275967947
-7.131582739736843,-271.00014411,8.020300263528085,-0.08923157763157974,25.387598999999998,0.0,194,38,488.48497265547934,2359.35203,mp-570718,Y2Co17,https://materialsproject.org/materials/mp-570718,72.52994091267054,40.729483953688295,81.85940373599462,-19.843610675529405
-5.8523094626315775,-222.38775958,9.402617928017234,-0.2003892663157896,6.8595155,0.0,194,38,468.93579700733255,2655.29688,mp-1202187,Ho2Ni17,https://materialsproject.org/materials/mp-1202187,71.82316905363912,42.25432110654169,85.64391755583107,-18.574827841208318
-5.849729945789473,-222.28973794,9.458454915466172,-0.20832380368421125,7.1052688999999996,0.0,194,38,468.97919737444056,2671.31244,mp-11527,Tm2Ni17,https://materialsproject.org/materials/mp-11527,71.78260334557042,42.270011546270275,85.65119751365279,-18.583624298567184
-6.795216740526316,-129.10911807,8.183775959674016,-0.16286053421052615,17.8389032,0.0,166,19,247.17893651727996,1218.1930022,mp-16484,Ce2Al2Co15,https://materialsproject.org/materials/mp-16484,72.01367905146323,40.267753934065716,85.54240470669127,-20.449293237021468
-8.804277279230769,-114.45560463,8.411275776922315,0.006373167692308139,0.38578229999999997,0.0,139,13,161.52400732045732,818.1818900000002,mp-972084,TbMn12,https://materialsproject.org/materials/mp-972084,71.1008732447312,40.46726698872668,83.17404624446174,-19.717781496874718
-8.107069885,-113.49897839,6.903404718192537,-0.5017156321428585,3.65209295,0.0,136,14,178.3717999130145,741.55,mp-19792,Zr(Fe2Si)2,https://materialsproject.org/materials/mp-19792,74.40474402234071,40.909967725465435,69.93808215259442,-5.6507092460778185
-7.165011658947368,-272.27044304,8.692793128559837,-0.10311282421052606,19.0244008,0.0,164,38,502.1610647243737,2628.77424,mp-1227870,Ce2ZrCo16,https://materialsproject.org/materials/mp-1227870,72.73062726529487,40.88648867294421,85.25931723917496,-20.27991675677176
-6.1704812504166675,-148.09155001,8.044737670395447,-0.5763589150000001,3.2e-06,0.0,15,24,294.2331896843405,1425.4580999999996,mp-1190542,TbSi3Ni8,https://materialsproject.org/materials/mp-1190542,73.63283264957535,42.051105398930545,66.60862989261007,-18.929018660045212
-8.81365385923077,-114.57750017,8.532678732505905,-0.0068036357692296155,2.5888702,0.0,139,13,160.39446698857262,824.1868599999999,mp-14015,HoMn12,https://materialsproject.org/materials/mp-14015,70.95422166111761,40.542828281659006,83.19750592935067,-19.562207182940085
-7.209310750526316,-136.97690426,8.493565405758076,-0.06453735157894644,28.6487081,0.0,160,19,251.05130234404663,1284.113535,mp-1220100,NdSmFe4Co13,https://materialsproject.org/materials/mp-1220100,73.97856786036176,40.039503889352545,85.7827328426193,-20.861160037399284
-6.9573354638235285,-473.09881154,8.930669212268533,-0.1647838912745101,18.230659925,0.0,136,68,858.0802772822357,4614.905720000001,mp-1196092,Tb2Co14B,https://materialsproject.org/materials/mp-1196092,74.50990272670731,40.29147039303758,83.38612705332703,-7.460421347868193
-8.0805336103125,-258.57707553,8.533155342476906,0.015381407968749984,43.188102799999996,0.0,12,32,411.4387753165152,2114.29596,mp-1198423,Ho3Fe29,https://materialsproject.org/materials/mp-1198423,70.79982397517556,40.42988717824065,84.04377543558101,-19.887896924906094
-6.9481119163157885,-264.02825282,9.485568973316118,-0.11013078894736708,25.08769935,0.0,194,38,473.29029657120805,2703.59663,mp-1204082,Lu2Co17,https://materialsproject.org/materials/mp-1204082,71.58340453460383,42.24279087936881,85.69934092264056,-18.59698667630315
-6.6720599794736835,-126.76913961,8.608657483810731,-0.11522319736842085,18.7656755,0.0,166,19,251.46833557284637,1303.675925,mp-1106200,Ce2Ga2Co15,https://materialsproject.org/materials/mp-1106200,73.28772888417298,40.031286335006,85.51485494794146,-20.842086310270208
-6.949666396666667,-166.79199352,7.951223837326389,-0.5675487395833336,7.0837573,0.0,15,24,296.99388485168606,1422.1074,mp-1190689,GdSi3Ni8,https://materialsproject.org/materials/mp-1190689,73.80077266656258,41.99065279725848,66.58464004094601,-18.976438583560547
-5.479717131842105,-208.22925101,9.531385364056213,-0.14876787500000058,8.14933315,0.0,194,38,468.2519615489026,2687.7356,mp-1199108,Yb2Ni17,https://materialsproject.org/materials/mp-1199108,71.77433200109749,42.276598749505155,85.6447753000637,-18.573376075248856
-7.2020306294736836,-136.83858196,8.446686512189222,-0.05469162710526414,28.596056400000002,0.0,160,19,251.241889438035,1277.995535,mp-1220336,Nd2Fe4Co13,https://materialsproject.org/materials/mp-1220336,73.97214294295762,40.023382202157336,85.76194352456774,-20.900370113926748
-5.9164106115384625,-76.91333795,8.354463548239309,-0.2809749330769237,1.55e-05,0.0,71,13,159.41211542188597,802.03035,mp-1217855,Tb(SiNi5)2,https://materialsproject.org/materials/mp-1217855,72.55224884688441,42.21180939376417,82.81139956981436,-19.568514639417753
-6.44034756,-38.64208536,7.049924952305148,-0.6060596875000014,1.7e-06,0.0,65,6,82.8547021890858,351.76495,mp-1072437,YSiNi4,https://materialsproject.org/materials/mp-1072437,80.21351370113969,20.318076967042963,85.84368955024576,-16.015828561789448
-7.302347564210525,-138.74460372,8.497733666996693,-0.017188821578946845,29.1611875,0.0,8,19,252.8699103802573,1294.050365,mp-1220103,PrErMn4Co13,https://materialsproject.org/materials/mp-1220103,73.87272174311954,39.95571723843822,86.06831342383823,-21.29812400372864
-7.2540990534210525,-275.65576403,9.403184113706908,-0.11816306868421048,18.80296825,0.0,164,38,495.0450184007428,2803.30624,mp-1227797,Ce2HfCo16,https://materialsproject.org/materials/mp-1227797,71.48285177826617,41.818804548936775,83.92753933746559,-18.912337410180925
-6.90037890736842,-131.10719924,8.466548328272452,-0.03525960789473677,25.85517,0.0,166,19,251.76731212194116,1283.679615,mp-1105621,Pr2Co17,https://materialsproject.org/materials/mp-1105621,73.99442809486254,40.095169438803175,85.75759156825362,-20.816137399341915
-8.818230103076921,-114.63699134,8.608002933333449,-0.0121991557692295,0.49396540000000005,0.0,139,13,159.4401549309412,826.5155400000001,mp-22482,ErMn12,https://materialsproject.org/materials/mp-22482,70.96264662488116,40.59815158648053,83.23497704702638,-19.529071991152502
-6.942366826029412,-472.08094417,8.750750987556813,-0.14171931921568662,18.947445925,0.0,136,68,864.5774541048502,4556.172320000001,mp-1217550,TbNdCo14B,https://materialsproject.org/materials/mp-1217550,74.51953310259162,40.227354639549326,83.39534844705891,-7.469003185275263
-7.3260413758333325,-175.82499302,8.178554551334036,-0.23177348833333275,3.2634011000000003,0.0,141,24,299.89752463905927,1477.06751,mp-1192337,EuCo9Si2,https://materialsproject.org/materials/mp-1192337,74.01517540075106,41.85754590882308,66.3892069752326,-19.24931825982048
-5.573324031052632,-211.78631318,9.469044545490943,-0.3607274884210528,0.00012209999999999999,0.0,194,38,484.2917143604892,2761.6212,mp-1200461,Lu2Ga3Ni14,https://materialsproject.org/materials/mp-1200461,71.68192104056108,42.186014255315754,85.67363311072833,-18.723930678459002
-7.016516062232142,-785.84979897,8.544300033572847,-0.1202431784821434,30.8494971,0.0,220,112,1303.1823462653458,6705.52194,mp-1210590,Nd2Co23B3,https://materialsproject.org/materials/mp-1210590,73.3366059020674,40.69986603692737,70.4538918550725,-6.285241120929077
-7.050454234117646,-479.43088792,8.165059994313483,-0.1415761708333329,19.020912525,0.0,136,68,869.6349521041417,4276.094319999998,mp-1220235,NdYCo14B,https://materialsproject.org/materials/mp-1220235,74.12172034555397,40.20524055746784,71.26902875772933,-6.183418940713668
-6.077662659230769,-158.01922914,8.536986524823554,-0.4422269807692312,5e-08,0.0,129,26,312.00768645172246,1604.0607,mp-21601,Tb(SiNi5)2,https://materialsproject.org/materials/mp-21601,71.76698067725599,42.391678993855884,72.67439176037944,-7.887713832463637
-6.9187947250000015,-166.0510734,8.347719745378393,-0.21479326250000005,22.4145985,0.0,12,24,296.88427230087893,1492.4712049999996,mp-1220564,Nd2Co19Si3,https://materialsproject.org/materials/mp-1220564,74.02991327261608,41.89429277157007,66.43034389799766,-19.200954645698744
-5.855287463157895,-222.5009236,9.574317838349033,-0.2088612631578952,6.9323025,0.0,194,38,467.4891102936219,2695.4436,mp-1202260,Lu2Ni17,https://materialsproject.org/materials/mp-1202260,71.73683836233174,42.30045371228464,85.65129271812434,-18.57633761227548
-6.509036287368421,-123.67168946,8.595541969739031,-0.07527610078947371,21.077105399999997,0.0,166,19,253.44621023295787,1311.927925,mp-1190065,Nd2Ga2Co15,https://materialsproject.org/materials/mp-1190065,73.46362821676044,39.976120521059904,85.63175697397435,-20.952090882361848
-6.214334134166666,-149.14401922,8.19026408422723,-0.4818953108333339,7.95e-06,0.0,141,24,293.78939506344864,1449.0552,mp-1191823,CeSi2Ni9,https://materialsproject.org/materials/mp-1191823,74.00041796968563,41.910529966229156,66.40396286412118,-19.242281228741966
-6.668892117,-200.06676351,8.193716747882423,0.01886413300000148,34.837841,0.0,65,30,418.27859020935125,2063.9420136,mp-1220652,Pr4AlCo25,https://materialsproject.org/materials/mp-1220652,79.6255846880785,20.90045005650833,86.33851248584179,-14.877717044505765
-6.107452890416668,-146.57886937,8.245250892073782,-0.4765119106250009,6e-07,0.0,141,24,295.95628883923246,1469.5432,mp-1191393,SmSi2Ni9,https://materialsproject.org/materials/mp-1191393,74.0279901005873,41.90805008498011,66.36268736832221,-19.29637863862413
-6.49023628,-155.76567072,8.207669406182154,-0.3947717875000005,6.62284235,0.0,141,24,297.9604492798906,1472.7512,mp-1190872,EuSi2Ni9,https://materialsproject.org/materials/mp-1190872,74.03093473563634,41.89915351877127,66.36750918771632,-19.29172621322729
-6.753201044615384,-87.79161358,8.60431823684041,-0.3903850692307698,6.372146,0.0,71,13,154.45973600428212,800.355,mp-1225143,Gd(SiNi5)2,https://materialsproject.org/materials/mp-1225143,71.8868440448067,42.38208278536647,82.66662779706915,-19.47061682254052
-5.879116453611112,-423.29638466,8.273816625284573,-0.22450552868055634,4.18631345,0.0,129,72,902.0080195326108,4494.3532,mp-1199358,Nd3Si4Ni29,https://materialsproject.org/materials/mp-1199358,72.59838248061716,42.40290405839794,66.671394356059,-18.930353185110928
-8.815363448461538,-114.59972483,8.641308734036484,-0.01619657230769178,0.3319844,0.0,139,13,159.14754526997243,828.1907500000002,mp-980811,TmMn12,https://materialsproject.org/materials/mp-980811,70.86993495380786,40.64464664787585,83.2524560946815,-19.48122577076014
-6.661206838181817,-146.54655044,8.004879191813163,-0.1373940170845458,23.9607932,0.0,166,22,245.34027329576932,1182.699835,mp-1191845,Y2Co17H3,https://materialsproject.org/materials/mp-1191845,72.68687557817745,40.539542885232684,81.81031231031001,-19.795047259768094
-6.077194132307692,-158.00704744,8.602708481440763,-0.4434523607692317,5e-08,0.0,129,26,311.0040416236813,1611.21,mp-542389,Dy(SiNi5)2,https://materialsproject.org/materials/mp-542389,71.7592243289717,42.40520638308771,72.67516674738505,-7.885826240248022
-7.173592256911764,-487.80427347,7.821114034626997,-0.1645795714215686,18.263106399999998,0.0,136,68,860.8837791750955,4054.7497200000003,mp-1200125,Y2Co14B,https://materialsproject.org/materials/mp-1200125,72.47164861191895,40.022770222075536,71.37473258789346,-6.142313723803724
-6.202787331111113,-669.90103176,9.005681624377512,-0.1304100394907403,0.180964225,0.0,64,108,1222.232053045809,6628.59016,mp-1205259,Ho2Ni22C3,https://materialsproject.org/materials/mp-1205259,72.63142243182382,39.95810207335153,71.11370390531441,-6.221650757045122
-7.623829263846153,-99.10978043,8.222872849677438,0.026268812307692384,21.8906504,0.0,139,13,167.88075843752847,831.33374,mp-1226889,Ce(MnCo2)4,https://materialsproject.org/materials/mp-1226889,72.67121604489931,39.16812533487597,82.94366875450949,-20.343436512088
-8.765458289230768,-113.95095776,8.067644113278838,0.05577914865384715,3.0235115,0.0,139,13,165.38169947989215,803.49854,mp-20642,NdMn12,https://materialsproject.org/materials/mp-20642,72.58854961652752,39.097652218646004,83.00344939446241,-20.077544014786703
-6.922366877205883,-470.72094765,8.524599014112066,-0.11362343612745128,18.36287685,0.0,136,68,876.0732199030394,4497.4389200000005,mp-4164,Nd2Co14B,https://materialsproject.org/materials/mp-4164,74.50081349678794,40.164391312039406,83.42928850378426,-7.4799036857324195
-6.839101679736843,-259.88586383,7.44463004908525,-0.1506337976315788,19.629855600000003,0.0,194,38,497.75049117371583,2231.5454044,mp-1200452,Y2Al2Co15,https://materialsproject.org/materials/mp-1200452,71.94602233168463,39.87684143173189,82.53054540626493,-19.85708190041472
-6.203429820925924,-669.97042066,8.992749800791596,-0.12902422449073994,0.629953425,0.0,64,108,1220.3995278458915,6609.147599999998,mp-1197710,Dy2Ni22C3,https://materialsproject.org/materials/mp-1197710,72.63067132065625,39.93726999407252,71.11810899853556,-6.216675063230197
-6.910143164558824,-469.88973519,8.44931796982776,-0.0992131490686277,18.545698975,0.0,136,68,878.6364043111728,4470.764119999999,mp-1197003,Pr2Co14B,https://materialsproject.org/materials/mp-1197003,74.48696066995286,40.14982432493997,83.41830604732158,-7.484862988606769
-7.108106320263157,-270.10804017,9.394604506767324,-0.10037813789473583,21.5297419,0.0,164,38,502.7398116542795,2844.28224,mp-1219372,Sm2HfCo16,https://materialsproject.org/materials/mp-1219372,71.29665952596868,41.58006050683671,83.93428654937544,-18.812883710977623
-7.0141720576190485,-147.29761321,8.757703080905548,-0.051907944750476116,0.7258654,0.0,12,21,252.29325907493882,1330.597715,mp-1219357,Sm2Co17N2,https://materialsproject.org/materials/mp-1219357,74.33427290498344,39.92791230578192,85.70873067766364,-20.8646665644077
-6.940213138970589,-471.93449345,8.625388172445351,-0.13720457612745082,18.307419175,0.0,136,68,875.2587336957935,4546.382919999999,mp-1195895,Sm2Co14B,https://materialsproject.org/materials/mp-1195895,74.53723688128547,40.1684766748382,83.41909071683888,-7.437564963448707
-6.71678726763158,-255.23791617,7.263766061282501,-0.2052610255263164,16.77948025,0.0,194,38,495.5355510463025,2167.6420916,mp-1204905,Y2Al3Co14,https://materialsproject.org/materials/mp-1204905,72.0895706184447,39.09853914798507,82.75839244301163,-20.025187445101377
-6.915660530882352,-470.26491610000005,8.467512552017586,-0.10582380259803953,18.853348525,0.0,136,68,879.3639912005971,4484.101519999998,mp-1219868,PrNdCo14B,https://materialsproject.org/materials/mp-1219868,74.50039710252155,40.14345771726972,83.41589936184486,-7.477667137300223
